model,episodes_seen,weighted_coverage,q25,q75,seed_count
traditional_ppo,1858.46979866,0.279384700084,0.275102244128,0.284800361787,5
traditional_ppo,1878.4966443,0.238883693158,0.233311628972,0.239169131369,5
traditional_ppo,1898.52348993,0.285818148306,0.274577714632,0.286546256506,5
traditional_ppo,1918.55033557,0.250374306602,0.246543709766,0.252533310933,5
traditional_ppo,1938.57718121,0.249273095616,0.24240906907,0.251733428533,5
traditional_ppo,1958.60402685,0.26731596057,0.253385198196,0.275131737626,5
traditional_ppo,1978.63087248,0.227935813587,0.194549333995,0.236976527188,5
traditional_ppo,1998.65771812,0.253492030201,0.244971686242,0.279939177852,5
traditional_ppo,2018.68456376,0.253447997278,0.227409184101,0.259097373219,5
traditional_ppo,2038.7114094,0.282278995386,0.282206900168,0.286585046141,5
traditional_ppo,2058.73825503,0.250170567388,0.24845312286,0.256681019723,5
traditional_ppo,2078.76510067,0.303776077335,0.291129051243,0.315802067996,5
traditional_ppo,2098.79194631,0.268680018148,0.265073277633,0.273531023148,5
traditional_ppo,2118.81879195,0.264164503364,0.262844451959,0.26591552099,5
traditional_ppo,2138.84563758,0.282707634228,0.251457634228,0.284070889262,5
traditional_ppo,2158.87248322,0.231995403027,0.204836131181,0.236763478462,5
traditional_ppo,2178.89932886,0.269274328859,0.268440645973,0.316317114094,5
traditional_ppo,2198.9261745,0.24492824185,0.239201928674,0.248445953465,5
traditional_ppo,2218.95302013,0.285283051979,0.27257503253,0.288489483461,5
traditional_ppo,2238.97986577,0.265438863255,0.246888108221,0.277515467701,5
traditional_ppo,2259.00671141,0.249722854746,0.236387780783,0.258115326668,5
traditional_ppo,2279.03355705,0.284918991191,0.280736157718,0.292089188339,5
traditional_ppo,2299.06040268,0.234445195864,0.227972623613,0.253973770716,5
traditional_ppo,2319.08724832,0.304473354463,0.282736713079,0.313295455032,5
traditional_ppo,2339.11409396,0.253860772497,0.238546089577,0.257815710177,5
traditional_ppo,2359.1409396,0.265480675806,0.250407558682,0.273390417409,5
traditional_ppo,2379.16778523,0.269664953859,0.268875838926,0.285289953859,5
traditional_ppo,2399.19463087,0.25121130667,0.233906849233,0.257897034653,5
traditional_ppo,2419.22147651,0.286231124161,0.283425964765,0.305277369966,5
traditional_ppo,2439.24832215,0.248363237913,0.23767206547,0.252972516607,5
traditional_ppo,2459.27516779,0.27476036031,0.271225955777,0.285046301448,5
traditional_ppo,2479.30201342,0.239834574245,0.236544410654,0.254266726091,5
traditional_ppo,2499.32885906,0.281010306807,0.263512703739,0.291017497603,5
traditional_ppo,2519.3557047,0.250782855088,0.24464970552,0.265352563005,5
traditional_ppo,2539.38255034,0.275912813741,0.257682287208,0.277634003476,5
traditional_ppo,2559.40939597,0.28733549182,0.279549208263,0.28800073406,5
traditional_ppo,2579.43624161,0.248639955143,0.239805762909,0.256684015888,5
traditional_ppo,2599.46308725,0.280928848574,0.278011613884,0.283938496225,5
traditional_ppo,2619.48993289,0.257713519552,0.229876686413,0.268154191207,5
traditional_ppo,2639.51677852,0.277569799942,0.276020220903,0.278450792807,5
traditional_ppo,2659.54362416,0.270903025378,0.256169384438,0.279843487836,5
traditional_ppo,2679.5704698,0.24238626344,0.240169569558,0.260974524038,5
traditional_ppo,2699.59731544,0.279855285235,0.278043073616,0.296526321309,5
traditional_ppo,2719.62416107,0.261259320213,0.251637297117,0.262334782906,5
traditional_ppo,2739.65100671,0.295824737194,0.290343561135,0.302057094597,5
traditional_ppo,2759.67785235,0.266168643422,0.261770701359,0.277273607639,5
traditional_ppo,2779.70469799,0.26641497098,0.26288798998,0.270206390285,5
traditional_ppo,2799.73154362,0.286463795092,0.28521130453,0.29510473469,5
traditional_ppo,2819.75838926,0.234093467504,0.214229429188,0.257702658454,5
traditional_ppo,2839.7852349,0.29287109375,0.291342675126,0.293992502097,5
traditional_ppo,2859.81208054,0.260041165166,0.252937044155,0.276563677065,5
traditional_ppo,2879.83892617,0.294468905694,0.247677972196,0.295440853565,5
traditional_ppo,2899.86577181,0.278347839765,0.277708813968,0.296989696938,5
traditional_ppo,2919.89261745,0.236398213858,0.236012123232,0.239338334432,5
traditional_ppo,2939.91946309,0.264156879195,0.262878827601,0.282685350252,5
traditional_ppo,2959.94630872,0.236345834475,0.228727015135,0.238807023439,5
traditional_ppo,2979.97315436,0.277278610165,0.269447116619,0.30261165262,5
traditional_ppo,3000,0.265306122449,0.229591836735,0.275510204082,5
no_priority_bias,16,0.224609375,0.21484375,0.236328125,5
no_priority_bias,36.0268456376,0.207217975277,0.205430120874,0.227142150904,5
no_priority_bias,56.0536912752,0.267239451359,0.2484738285,0.300838230636,5
no_priority_bias,76.0805369128,0.312781826762,0.311798710151,0.321498794044,5
no_priority_bias,96.1073825503,0.278318573654,0.27331631583,0.318210101784,5
no_priority_bias,116.134228188,0.34465315646,0.334751205956,0.377231019295,5
no_priority_bias,136.161073826,0.354332882482,0.341932611971,0.374234479866,5
no_priority_bias,156.187919463,0.392726595672,0.388281838532,0.404755662752,5
no_priority_bias,176.214765101,0.370306935694,0.37020421004,0.384026588823,5
no_priority_bias,196.241610738,0.391961503561,0.386631807715,0.417199243896,5
no_priority_bias,216.268456376,0.426593959732,0.412751677852,0.427296560403,5
no_priority_bias,236.295302013,0.392714825024,0.369783569888,0.426949219285,5
no_priority_bias,256.322147651,0.466736577181,0.457846581376,0.473908085151,5
no_priority_bias,276.348993289,0.389577118075,0.375311922168,0.404499383646,5
no_priority_bias,296.375838926,0.436491870763,0.406876619802,0.477947356848,5
no_priority_bias,316.402684564,0.425854789798,0.407469171603,0.458184104703,5
no_priority_bias,336.429530201,0.433009899115,0.410121339329,0.448404000469,5
no_priority_bias,356.456375839,0.449397021812,0.437058580642,0.45552380453,5
no_priority_bias,376.483221477,0.434981910654,0.428202472264,0.461924977101,5
no_priority_bias,396.510067114,0.426639183096,0.418474727349,0.42737455432,5
no_priority_bias,416.536912752,0.429801327515,0.423735431148,0.435887956273,5
no_priority_bias,436.563758389,0.424985159621,0.392810729053,0.425418533474,5
no_priority_bias,456.590604027,0.377042588612,0.36824631659,0.397453727978,5
no_priority_bias,476.617449664,0.402299409434,0.39312017671,0.407189578589,5
no_priority_bias,496.644295302,0.457602768456,0.44449454698,0.470190855705,5
no_priority_bias,516.67114094,0.450368595162,0.439937126014,0.458437976176,5
no_priority_bias,536.697986577,0.451270186661,0.439312211619,0.475205799077,5
no_priority_bias,556.724832215,0.460264753972,0.444813638543,0.471527712385,5
no_priority_bias,576.751677852,0.453831372629,0.438794771264,0.460331110999,5
no_priority_bias,596.77852349,0.469023186036,0.466978142977,0.477637802185,5
no_priority_bias,616.805369128,0.434391478907,0.433629329458,0.449382335254,5
no_priority_bias,636.832214765,0.45650036703,0.455812185403,0.468136535235,5
no_priority_bias,656.859060403,0.440058778335,0.439308292528,0.442609531229,5
no_priority_bias,676.88590604,0.49821138318,0.488352689807,0.528423212039,5
no_priority_bias,696.912751678,0.454409284687,0.434942880256,0.456137322798,5
no_priority_bias,716.939597315,0.4605886608,0.455948082882,0.476773569117,5
no_priority_bias,736.966442953,0.46010119547,0.45705550021,0.469239592072,5
no_priority_bias,756.993288591,0.431429489004,0.404310116979,0.436166238465,5
no_priority_bias,777.020134228,0.467378224622,0.449985580956,0.489381029782,5
no_priority_bias,797.046979866,0.429570168042,0.428722306876,0.435716265323,5
no_priority_bias,817.073825503,0.45575500413,0.425910325854,0.461524226668,5
no_priority_bias,837.100671141,0.466285921877,0.434765464491,0.469773511334,5
no_priority_bias,857.127516779,0.455268929877,0.437355742685,0.47317850562,5
no_priority_bias,877.154362416,0.450190724622,0.434449061451,0.490651871854,5
no_priority_bias,897.181208054,0.421012800045,0.409604902154,0.438728160098,5
no_priority_bias,917.208053691,0.468822095218,0.46768823406,0.498928402894,5
no_priority_bias,937.234899329,0.450316041895,0.425317914498,0.474520774123,5
no_priority_bias,957.261744966,0.451547933823,0.443203480795,0.478181432231,5
no_priority_bias,977.288590604,0.461904231334,0.445112599622,0.470431129404,5
no_priority_bias,997.315436242,0.444353727229,0.438360327352,0.477751335434,5
no_priority_bias,1017.34228188,0.458823919669,0.406115814614,0.47632195076,5
no_priority_bias,1037.36912752,0.454800177202,0.450879481407,0.460043465792,5
no_priority_bias,1057.39597315,0.467943844379,0.438024328859,0.481655044044,5
no_priority_bias,1077.42281879,0.448202301055,0.439131625805,0.462364744556,5
no_priority_bias,1097.44966443,0.464901426174,0.410651740772,0.506847734899,5
no_priority_bias,1117.47651007,0.457516521709,0.442194562389,0.481253852212,5
no_priority_bias,1137.5033557,0.465093341238,0.441207887832,0.468636172485,5
no_priority_bias,1157.53020134,0.508132340604,0.428206270973,0.511315016779,5
no_priority_bias,1177.55704698,0.457800889861,0.457164873605,0.477809386129,5
no_priority_bias,1197.58389262,0.47965079698,0.432597525168,0.498909395973,5
no_priority_bias,1217.61073826,0.459852032256,0.446749054068,0.463508637515,5
no_priority_bias,1237.63758389,0.48646348745,0.456851480105,0.503931663899,5
no_priority_bias,1257.66442953,0.466752949082,0.44295366217,0.468564451787,5
no_priority_bias,1277.69127517,0.446785703585,0.446099260803,0.461578197764,5
no_priority_bias,1297.71812081,0.478202338507,0.44973128146,0.495322986577,5
no_priority_bias,1317.74496644,0.427423469388,0.420419291878,0.438208807013,5
no_priority_bias,1337.77181208,0.4609375,0.45939335151,0.506242135067,5
no_priority_bias,1357.79865772,0.461688681345,0.442968000959,0.464158377277,5
no_priority_bias,1377.82550336,0.466569353727,0.453889690839,0.482640969559,5
no_priority_bias,1397.85234899,0.469096057047,0.467533557047,0.482246224832,5
no_priority_bias,1417.87919463,0.459746658206,0.457724648165,0.46028596789,5
no_priority_bias,1437.90604027,0.487966652685,0.487914219799,0.506632760067,5
no_priority_bias,1457.93288591,0.470314212094,0.465009609129,0.485713429667,5
no_priority_bias,1477.95973154,0.490256043693,0.47929596545,0.521106911724,5
no_priority_bias,1497.98657718,0.49484338618,0.448706726818,0.495629879469,5
no_priority_bias,1518.01342282,0.486868839136,0.472754561661,0.507376651636,5
no_priority_bias,1538.04026846,0.43700889647,0.42919912512,0.474797812372,5
no_priority_bias,1558.06711409,0.437685922733,0.433437387644,0.458306425811,5
no_priority_bias,1578.09395973,0.47061136745,0.470319709522,0.478771235319,5
no_priority_bias,1598.12080537,0.460097236252,0.46002634485,0.461699916963,5
no_priority_bias,1618.14765101,0.488008598993,0.483798238255,0.501816799497,5
no_priority_bias,1638.17449664,0.448895003681,0.417982714269,0.463866518713,5
no_priority_bias,1658.20134228,0.45561710029,0.451903327134,0.463190843399,5
no_priority_bias,1678.22818792,0.467722315436,0.451634193946,0.46942242501,5
no_priority_bias,1698.25503356,0.451781273541,0.441663799801,0.465240808729,5
no_priority_bias,1718.28187919,0.460900141569,0.453591652685,0.485561949455,5
no_priority_bias,1738.30872483,0.468840312971,0.456008862228,0.486956998613,5
no_priority_bias,1758.33557047,0.454251651636,0.426780096477,0.491931889681,5
no_priority_bias,1778.36241611,0.434174791981,0.407168324545,0.456176914977,5
no_priority_bias,1798.38926174,0.477109366975,0.46868459265,0.478609455789,5
no_priority_bias,1818.41610738,0.460496408347,0.451692926804,0.475100277894,5
no_priority_bias,1838.44295302,0.432768734591,0.416409272916,0.43541251573,5
no_priority_bias,1858.46979866,0.498605940646,0.469211409396,0.515193739513,5
no_priority_bias,1878.4966443,0.473692067011,0.464433114899,0.486067030629,5
no_priority_bias,1898.52348993,0.482057586825,0.439155180476,0.504148885855,5
no_priority_bias,1918.55033557,0.449666355636,0.435340995668,0.450870064888,5
no_priority_bias,1938.57718121,0.469825074797,0.447079702267,0.472650431555,5
no_priority_bias,1958.60402685,0.466020212878,0.442772782089,0.483522965604,5
no_priority_bias,1978.63087248,0.46059684675,0.41574019184,0.4620675892,5
no_priority_bias,1998.65771812,0.473558095638,0.462846057047,0.475089135906,5
no_priority_bias,2018.68456376,0.465483377705,0.456058298949,0.466502341289,5
no_priority_bias,2038.7114094,0.476313443792,0.456723206795,0.500511220638,5
no_priority_bias,2058.73825503,0.449482519518,0.448636102931,0.455822404465,5
no_priority_bias,2078.76510067,0.453887951993,0.451396453611,0.491048823577,5
no_priority_bias,2098.79194631,0.453600320162,0.449781707985,0.467343514587,5
no_priority_bias,2118.81879195,0.456472411742,0.447158351596,0.470909913882,5
no_priority_bias,2138.84563758,0.432340604027,0.421088506711,0.479404362416,5
no_priority_bias,2158.87248322,0.461076821668,0.447789151315,0.46161955554,5
no_priority_bias,2178.89932886,0.459322567114,0.434034186242,0.466385276846,5
no_priority_bias,2198.9261745,0.462141958293,0.425174633612,0.464875958773,5
no_priority_bias,2218.95302013,0.471637553931,0.456193928914,0.498000594953,5
no_priority_bias,2238.97986577,0.499626415688,0.4765625,0.561502464346,5
no_priority_bias,2259.00671141,0.468533848103,0.466592761266,0.472555129434,5
no_priority_bias,2279.03355705,0.483431208054,0.478623112416,0.484095794883,5
no_priority_bias,2299.06040268,0.45277016847,0.446598068758,0.461587453773,5
no_priority_bias,2319.08724832,0.504210414241,0.467112809889,0.539112391496,5
no_priority_bias,2339.11409396,0.482023010547,0.446839474045,0.492389741131,5
no_priority_bias,2359.1409396,0.476439844499,0.457988818955,0.478921712351,5
no_priority_bias,2379.16778523,0.485712038591,0.472467491611,0.488860633389,5
no_priority_bias,2399.19463087,0.454159211923,0.437468433263,0.458925789275,5
no_priority_bias,2419.22147651,0.462576027685,0.462497378356,0.506147755872,5
no_priority_bias,2439.24832215,0.447382314923,0.439461952986,0.465738640255,5
no_priority_bias,2459.27516779,0.460767895665,0.431328970347,0.4757776118,5
no_priority_bias,2479.30201342,0.449795511745,0.417903208893,0.482369442114,5
no_priority_bias,2499.32885906,0.462436652513,0.44742586632,0.501018696069,5
no_priority_bias,2519.3557047,0.430153189632,0.418607789173,0.470674714936,5
no_priority_bias,2539.38255034,0.458611459475,0.448233091999,0.46212753925,5
no_priority_bias,2559.40939597,0.498787489513,0.441845375419,0.499986891779,5
no_priority_bias,2579.43624161,0.467328266248,0.464498067474,0.483542815197,5
no_priority_bias,2599.46308725,0.49396366401,0.48154296875,0.517637111997,5
no_priority_bias,2619.48993289,0.466401862759,0.443236960262,0.481368402017,5
no_priority_bias,2639.51677852,0.454107849096,0.452512056889,0.475005764942,5
no_priority_bias,2659.54362416,0.476283950294,0.474724071938,0.481729105495,5
no_priority_bias,2679.5704698,0.497500676812,0.462905204552,0.504835194879,5
no_priority_bias,2699.59731544,0.46866479656,0.467898621015,0.500806811032,5
no_priority_bias,2719.62416107,0.470135244744,0.463081951531,0.501565282153,5
no_priority_bias,2739.65100671,0.52478115958,0.508745791993,0.539091592226,5
no_priority_bias,2759.67785235,0.484814901212,0.466178487964,0.486005930266,5
no_priority_bias,2779.70469799,0.469727365044,0.456178078666,0.484246526054,5
no_priority_bias,2799.73154362,0.474484846896,0.461885879824,0.483543283347,5
no_priority_bias,2819.75838926,0.448782647497,0.410499578397,0.452522075315,5
no_priority_bias,2839.7852349,0.479889366611,0.460750707844,0.480998322148,5
no_priority_bias,2859.81208054,0.492487919035,0.462487747826,0.499915465347,5
no_priority_bias,2879.83892617,0.474200144351,0.438898767613,0.496989054903,5
no_priority_bias,2899.86577181,0.491368236158,0.487785103817,0.49968867974,5
no_priority_bias,2919.89261745,0.432584951976,0.426571087223,0.448547756194,5
no_priority_bias,2939.91946309,0.459099071938,0.457686661074,0.485888999581,5
no_priority_bias,2959.94630872,0.430586938005,0.430523644021,0.461819924069,5
no_priority_bias,2979.97315436,0.492151385512,0.472558740883,0.494022049099,5
no_priority_bias,3000,0.474489795918,0.433673469388,0.474489795918,5
no_domain_randomization,16,0.251953125,0.2421875,0.3046875,5
no_domain_randomization,36.0268456376,0.262311134605,0.247729442028,0.262493900664,5
no_domain_randomization,56.0536912752,0.330812987947,0.317028756763,0.333762337779,5
no_domain_randomization,76.0805369128,0.362888003356,0.359918991191,0.365214712668,5
no_domain_randomization,96.1073825503,0.320914408129,0.312530764193,0.336379969354,5
no_domain_randomization,116.134228188,0.460342386745,0.446282508389,0.492233378775,5
no_domain_randomization,136.161073826,0.392340090399,0.352268096836,0.397429932543,5
no_domain_randomization,156.187919463,0.515478000659,0.48175308819,0.517219387755,5
no_domain_randomization,176.214765101,0.444813852554,0.439778369401,0.493508594713,5
no_domain_randomization,196.241610738,0.448042487759,0.445738784713,0.482224984163,5
no_domain_randomization,216.268456376,0.563506711409,0.533158557047,0.567659395973,5
no_domain_randomization,236.295302013,0.453162024038,0.410080596836,0.454352571566,5
no_domain_randomization,256.322147651,0.539143770973,0.526576919044,0.567116715604,5
no_domain_randomization,276.348993289,0.457082586076,0.434500785423,0.462278150039,5
no_domain_randomization,296.375838926,0.55766537359,0.547882928601,0.5632605778,5
no_domain_randomization,316.402684564,0.487754326248,0.471398128253,0.499935395194,5
no_domain_randomization,336.429530201,0.487121072081,0.480148635193,0.490435713269,5
no_domain_randomization,356.456375839,0.535460688444,0.50086350409,0.535533439073,5
no_domain_randomization,376.483221477,0.435490884168,0.430276192902,0.454496093215,5
no_domain_randomization,396.510067114,0.527290333997,0.524524826971,0.535844431628,5
no_domain_randomization,416.536912752,0.478446606201,0.476236800824,0.481100887293,5
no_domain_randomization,436.563758389,0.548388230476,0.528928808179,0.562689567621,5
no_domain_randomization,456.590604027,0.530835452496,0.471727860214,0.557907862311,5
no_domain_randomization,476.617449664,0.49442205049,0.477856100887,0.507754950895,5
no_domain_randomization,496.644295302,0.604276426174,0.568263422819,0.604761954698,5
no_domain_randomization,516.67114094,0.509066274633,0.478366017391,0.511837994688,5
no_domain_randomization,536.697986577,0.602031118918,0.598806496435,0.603010958473,5
no_domain_randomization,556.724832215,0.518239314392,0.511854005444,0.519615463635,5
no_domain_randomization,576.751677852,0.554754378681,0.550582352803,0.591335947131,5
no_domain_randomization,596.77852349,0.536233906314,0.534558194083,0.543346801808,5
no_domain_randomization,616.805369128,0.512990046847,0.497427912807,0.522110091939,5
no_domain_randomization,636.832214765,0.575761587668,0.552037673029,0.584698117659,5
no_domain_randomization,656.859060403,0.435110933006,0.421760343189,0.490967739864,5
no_domain_randomization,676.88590604,0.633502647861,0.617676436661,0.669883205747,5
no_domain_randomization,696.912751678,0.531007792169,0.528565757259,0.533610710434,5
no_domain_randomization,716.939597315,0.574033429175,0.559456418106,0.584704925909,5
no_domain_randomization,736.966442953,0.575114041527,0.558652736997,0.578614592072,5
no_domain_randomization,756.993288591,0.499523221883,0.478490545495,0.514921837548,5
no_domain_randomization,777.020134228,0.629844143247,0.626506790059,0.630073537122,5
no_domain_randomization,797.046979866,0.523592765546,0.498860226767,0.524447796107,5
no_domain_randomization,817.073825503,0.608608302801,0.561848534768,0.612278069785,5
no_domain_randomization,837.100671141,0.53122057338,0.530314233495,0.53593659045,5
no_domain_randomization,857.127516779,0.53760273903,0.527250654876,0.562831383864,5
no_domain_randomization,877.154362416,0.605138422819,0.59596528943,0.606051410445,5
no_domain_randomization,897.181208054,0.522723235687,0.488520675678,0.525923246816,5
no_domain_randomization,917.208053691,0.670131606544,0.636531957844,0.671547294463,5
no_domain_randomization,937.234899329,0.528744671107,0.522019671963,0.544507280681,5
no_domain_randomization,957.261744966,0.558765093181,0.540414118143,0.581621350564,5
no_domain_randomization,977.288590604,0.580084679111,0.571053114513,0.590980888213,5
no_domain_randomization,997.315436242,0.537692824613,0.535120403027,0.567663034173,5
no_domain_randomization,1017.34228188,0.520294201993,0.518341772531,0.598420486064,5
no_domain_randomization,1037.36912752,0.528319108684,0.527629990755,0.539833477435,5
no_domain_randomization,1057.39597315,0.613844903523,0.600081270973,0.620104079279,5
no_domain_randomization,1077.42281879,0.513715586906,0.511325503356,0.514218942611,5
no_domain_randomization,1097.44966443,0.655079435822,0.653907560822,0.659841652685,5
no_domain_randomization,1117.47651007,0.53734719559,0.530239436379,0.544607331188,5
no_domain_randomization,1137.5033557,0.558831971862,0.556822936284,0.559391612664,5
no_domain_randomization,1157.53020134,0.566188653523,0.55946675755,0.593270239094,5
no_domain_randomization,1177.55704698,0.502372186815,0.499645409233,0.529179302279,5
no_domain_randomization,1197.58389262,0.624263317953,0.60972892198,0.63443005453,5
no_domain_randomization,1217.61073826,0.518970967162,0.511222242672,0.527508967094,5
no_domain_randomization,1237.63758389,0.620712541518,0.615778767463,0.626866985259,5
no_domain_randomization,1257.66442953,0.523680082352,0.50976706958,0.539729574716,5
no_domain_randomization,1277.69127517,0.536804408215,0.512023181756,0.555146555266,5
no_domain_randomization,1297.71812081,0.605002097315,0.586089555369,0.61314099203,5
no_domain_randomization,1317.74496644,0.476393002671,0.475963267018,0.480099258663,5
no_domain_randomization,1337.77181208,0.648463716443,0.618617606963,0.660262426594,5
no_domain_randomization,1357.79865772,0.528133988495,0.525973539584,0.565424470963,5
no_domain_randomization,1377.82550336,0.608382520374,0.590995534644,0.626554126789,5
no_domain_randomization,1397.85234899,0.588265520134,0.567082634228,0.601090604027,5
no_domain_randomization,1417.87919463,0.510178400219,0.478306294728,0.515016939032,5
no_domain_randomization,1437.90604027,0.630138422819,0.593854865772,0.646418833893,5
no_domain_randomization,1457.93288591,0.520493339953,0.501943440967,0.530787306533,5
no_domain_randomization,1477.95973154,0.638672677544,0.606768336529,0.668455091768,5
no_domain_randomization,1497.98657718,0.522897120257,0.506732810574,0.560207933845,5
no_domain_randomization,1518.01342282,0.681693057886,0.667506685193,0.686090866191,5
no_domain_randomization,1538.04026846,0.519395138508,0.516620903815,0.530537287272,5
no_domain_randomization,1558.06711409,0.617399906691,0.611930635037,0.64190525859,5
no_domain_randomization,1578.09395973,0.599140756082,0.595768666107,0.623043597945,5
no_domain_randomization,1598.12080537,0.553691542683,0.538672931683,0.557223539584,5
no_domain_randomization,1618.14765101,0.644244835361,0.640063968121,0.661708263423,5
no_domain_randomization,1638.17449664,0.521229379965,0.51976489736,0.548429474558,5
no_domain_randomization,1658.20134228,0.659618211011,0.642869047262,0.669563605906,5
no_domain_randomization,1678.22818792,0.581455451308,0.533724083174,0.597619707489,5
no_domain_randomization,1698.25503356,0.564808919583,0.555899141064,0.567285905291,5
no_domain_randomization,1718.28187919,0.594093435403,0.582290792785,0.610625524329,5
no_domain_randomization,1738.30872483,0.483581337317,0.47957594636,0.491478264964,5
no_domain_randomization,1758.33557047,0.651333761535,0.584327154992,0.670250891359,5
no_domain_randomization,1778.36241611,0.55089644184,0.522948804102,0.554007424069,5
no_domain_randomization,1798.38926174,0.595042898661,0.592506457805,0.595342916424,5
no_domain_randomization,1818.41610738,0.569738359899,0.549503198406,0.593919096057,5
no_domain_randomization,1838.44295302,0.481261061734,0.475893245039,0.508318102828,5
no_domain_randomization,1858.46979866,0.63396602349,0.622001494337,0.646261535235,5
no_domain_randomization,1878.4966443,0.534886060129,0.512646491063,0.548805118734,5
no_domain_randomization,1898.52348993,0.676450170567,0.659331702742,0.680724052677,5
no_domain_randomization,1918.55033557,0.5654978235,0.544828084338,0.569925566703,5
no_domain_randomization,1938.57718121,0.573451250257,0.549465144437,0.58414715771,5
no_domain_randomization,1958.60402685,0.621231386326,0.597787332215,0.625275272651,5
no_domain_randomization,1978.63087248,0.536185646658,0.482154574288,0.536683491559,5
no_domain_randomization,1998.65771812,0.600083892617,0.567517827181,0.611661073826,5
no_domain_randomization,2018.68456376,0.529992145768,0.525639413693,0.536111812594,5
no_domain_randomization,2038.7114094,0.628159081376,0.61781014052,0.642702653104,5
no_domain_randomization,2058.73825503,0.520209346322,0.513024114847,0.54024491508,5
no_domain_randomization,2078.76510067,0.642031993691,0.635110451479,0.663887812885,5
no_domain_randomization,2098.79194631,0.570182808862,0.555372337693,0.573915602315,5
no_domain_randomization,2118.81879195,0.561437565274,0.53691114659,0.570292302638,5
no_domain_randomization,2138.84563758,0.603764681208,0.599716862416,0.604257550336,5
no_domain_randomization,2158.87248322,0.506580969217,0.497510828996,0.516142694494,5
no_domain_randomization,2178.89932886,0.630882969799,0.629514471477,0.663134437919,5
no_domain_randomization,2198.9261745,0.543597730619,0.540645545131,0.565777376387,5
no_domain_randomization,2218.95302013,0.635244743871,0.609507152274,0.646838832009,5
no_domain_randomization,2238.97986577,0.57336409396,0.559794463087,0.575572829279,5
no_domain_randomization,2259.00671141,0.541629571292,0.539468052322,0.550967975277,5
no_domain_randomization,2279.03355705,0.663694158977,0.629635067114,0.688784605705,5
no_domain_randomization,2299.06040268,0.533932851664,0.525965621148,0.546593360499,5
no_domain_randomization,2319.08724832,0.675784995206,0.646586164352,0.696916919557,5
no_domain_randomization,2339.11409396,0.574030954664,0.565718737159,0.59562046295,5
no_domain_randomization,2359.1409396,0.586342383535,0.582766781734,0.604692422271,5
no_domain_randomization,2379.16778523,0.631467596477,0.583391883389,0.634773489933,5
no_domain_randomization,2399.19463087,0.503523703945,0.501085039721,0.51222274774,5
no_domain_randomization,2419.22147651,0.656682571309,0.632379928691,0.673356229027,5
no_domain_randomization,2439.24832215,0.535196805232,0.527348993289,0.544888221648,5
no_domain_randomization,2459.27516779,0.638287723856,0.599953398935,0.639244891539,5
no_domain_randomization,2479.30201342,0.573805841023,0.567867816695,0.586789534396,5
no_domain_randomization,2499.32885906,0.658608409807,0.595171038214,0.705832249007,5
no_domain_randomization,2519.3557047,0.576824771435,0.573799019398,0.613126572987,5
no_domain_randomization,2539.38255034,0.597114332048,0.578189337291,0.603430154046,5
no_domain_randomization,2559.40939597,0.623984112836,0.621729498742,0.624518272861,5
no_domain_randomization,2579.43624161,0.518400411759,0.515754744641,0.519520870429,5
no_domain_randomization,2599.46308725,0.669575817953,0.650408321099,0.673330012584,5
no_domain_randomization,2619.48993289,0.578967724884,0.554608636659,0.582106689152,5
no_domain_randomization,2639.51677852,0.648638403558,0.608130989655,0.655191577994,5
no_domain_randomization,2659.54362416,0.593708709102,0.575075372273,0.605865929111,5
no_domain_randomization,2679.5704698,0.558607995159,0.553255226168,0.575136191746,5
no_domain_randomization,2699.59731544,0.633578675545,0.626791893876,0.662886692534,5
no_domain_randomization,2719.62416107,0.554294467367,0.54116751986,0.563277879314,5
no_domain_randomization,2739.65100671,0.696783897861,0.676936646093,0.708302680605,5
no_domain_randomization,2759.67785235,0.564747979729,0.559366493032,0.605245963738,5
no_domain_randomization,2779.70469799,0.591861881078,0.589980851296,0.606366261899,5
no_domain_randomization,2799.73154362,0.58438745281,0.580015205537,0.61376363255,5
no_domain_randomization,2819.75838926,0.481126943227,0.45543568518,0.53474454484,5
no_domain_randomization,2839.7852349,0.668930238045,0.657495936451,0.669349701133,5
no_domain_randomization,2859.81208054,0.555533916587,0.553757886334,0.576954088053,5
no_domain_randomization,2879.83892617,0.642931445072,0.609597170978,0.660558926538,5
no_domain_randomization,2899.86577181,0.60753788276,0.603914770344,0.627508913591,5
no_domain_randomization,2919.89261745,0.561935811447,0.520224581286,0.56597474875,5
no_domain_randomization,2939.91946309,0.654916238465,0.629584600461,0.65989408557,5
no_domain_randomization,2959.94630872,0.53969549334,0.510654415919,0.554290668658,5
no_domain_randomization,2979.97315436,0.671554517361,0.66381504888,0.689118129687,5
no_domain_randomization,3000,0.551020408163,0.464285714286,0.55612244898,5
no_resource_shaping,16,0.224609375,0.21484375,0.236328125,5
no_resource_shaping,36.0268456376,0.207217975277,0.205430120874,0.230649910971,5
no_resource_shaping,56.0536912752,0.267239451359,0.245874120412,0.300838230636,5
no_resource_shaping,76.0805369128,0.313109532299,0.312781826762,0.326696203859,5
no_resource_shaping,96.1073825503,0.275771565967,0.270756199921,0.290232341888,5
no_resource_shaping,116.134228188,0.34465315646,0.327816956795,0.377231019295,5
no_resource_shaping,136.161073826,0.364434666484,0.341932611971,0.371400321874,5
no_resource_shaping,156.187919463,0.393860189315,0.388281838532,0.402451290919,5
