record_type,model,training_seed,episodes_seen,mean_return,batch_episode_count,reward_schema,source_path,source_sha256,median,q25,q75
seed,full,45.0,1612,0.5192982330918312,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,1628,0.5028117122128606,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,1644,0.4125935733318329,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,1660,0.447013508528471,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,1676,0.4570894315838814,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,1692,0.45753297582268715,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,1708,0.4196757450699806,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,1724,0.46500845439732075,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,1740,0.5109938336536288,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,1756,0.45143273286521435,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,1772,0.40104200039058924,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,1788,0.498173332773149,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,1804,0.46498339669778943,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,1820,0.48225861601531506,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,1836,0.42937874887138605,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,1852,0.5409446228295565,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,1868,0.43548948504030704,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,1884,0.45489481650292873,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,1900,0.48445043340325356,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,1916,0.44171770941466093,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,1932,0.4484818484634161,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,1948,0.4843890368938446,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,1964,0.5168563518673182,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,1980,0.45365628879517317,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,1996,0.4453203957527876,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2000,0.43454231321811676,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2016,0.45983301661908627,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2032,0.4295189194381237,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2048,0.49324506614357233,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2064,0.46887556463479996,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2080,0.455058510415256,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2096,0.4650493711233139,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2112,0.44581426680088043,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2128,0.46673831529915333,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2144,0.5119432788342237,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2160,0.4280536100268364,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2176,0.5160087244585156,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2192,0.4153809966519475,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2208,0.49668365716934204,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2224,0.5465049762278795,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2240,0.3997102240100503,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2256,0.4534610230475664,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2272,0.43546535912901163,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2288,0.4949967488646507,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2304,0.4614164726808667,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2320,0.43343695625662804,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2336,0.42773530911654234,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2352,0.39367550797760487,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2368,0.5404779389500618,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2384,0.4420399283990264,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2400,0.402710129506886,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2416,0.5504948906600475,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2432,0.4902920788154006,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2448,0.4410294387489557,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2464,0.486092709004879,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2480,0.45909188874065876,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2496,0.45249872375279665,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2500,0.44125667214393616,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2516,0.4868182735517621,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2532,0.41410155687481165,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2548,0.5059583410620689,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2564,0.48552738316357136,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2580,0.4880627226084471,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2596,0.5153146106749773,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2612,0.3642189586535096,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2628,0.44599760230630636,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2644,0.41787116695195436,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2660,0.47621482610702515,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2676,0.47778251580893993,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2692,0.47494551818817854,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2708,0.4480094751343131,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2724,0.46510519087314606,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2740,0.4820719938725233,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2756,0.4729649992659688,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2772,0.48534368723630905,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2788,0.4727529063820839,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2804,0.48244214430451393,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2820,0.3783917175605893,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2836,0.4434707146137953,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2852,0.45957519114017487,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2868,0.43965474236756563,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2884,0.5251781577244401,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2900,0.49967022240161896,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2916,0.4319129753857851,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2932,0.4433401161804795,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2948,0.42482753563672304,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2964,0.4880751147866249,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2980,0.49584320187568665,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,2996,0.4653272982686758,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,45.0,3000,0.47125473618507385,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed45_3000ep\training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec,,,
seed,full,46.0,16,0.23289481399115175,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed46_3000ep\training_metrics.jsonl,74478343a53449ac67b94aac32179abe67a4fe1767550926e216ce91b33636c0,,,
seed,full,46.0,32,0.23071346478536725,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed46_3000ep\training_metrics.jsonl,74478343a53449ac67b94aac32179abe67a4fe1767550926e216ce91b33636c0,,,
seed,full,46.0,48,0.24672591872513294,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed46_3000ep\training_metrics.jsonl,74478343a53449ac67b94aac32179abe67a4fe1767550926e216ce91b33636c0,,,
seed,full,46.0,64,0.3903410481289029,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed46_3000ep\training_metrics.jsonl,74478343a53449ac67b94aac32179abe67a4fe1767550926e216ce91b33636c0,,,
seed,full,46.0,80,0.3007733291015029,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed46_3000ep\training_metrics.jsonl,74478343a53449ac67b94aac32179abe67a4fe1767550926e216ce91b33636c0,,,
seed,full,46.0,96,0.2876528212800622,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed46_3000ep\training_metrics.jsonl,74478343a53449ac67b94aac32179abe67a4fe1767550926e216ce91b33636c0,,,
seed,full,46.0,112,0.3883115481585264,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed46_3000ep\training_metrics.jsonl,74478343a53449ac67b94aac32179abe67a4fe1767550926e216ce91b33636c0,,,
seed,full,46.0,128,0.360462742857635,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed46_3000ep\training_metrics.jsonl,74478343a53449ac67b94aac32179abe67a4fe1767550926e216ce91b33636c0,,,
seed,full,46.0,144,0.3656588150188327,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed46_3000ep\training_metrics.jsonl,74478343a53449ac67b94aac32179abe67a4fe1767550926e216ce91b33636c0,,,
seed,full,46.0,160,0.4023510944098234,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed46_3000ep\training_metrics.jsonl,74478343a53449ac67b94aac32179abe67a4fe1767550926e216ce91b33636c0,,,
seed,full,46.0,176,0.4011057559400797,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed46_3000ep\training_metrics.jsonl,74478343a53449ac67b94aac32179abe67a4fe1767550926e216ce91b33636c0,,,
seed,full,46.0,192,0.4318567607551813,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed46_3000ep\training_metrics.jsonl,74478343a53449ac67b94aac32179abe67a4fe1767550926e216ce91b33636c0,,,
seed,full,46.0,208,0.458661787211895,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed46_3000ep\training_metrics.jsonl,74478343a53449ac67b94aac32179abe67a4fe1767550926e216ce91b33636c0,,,
seed,full,46.0,224,0.4415254220366478,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed46_3000ep\training_metrics.jsonl,74478343a53449ac67b94aac32179abe67a4fe1767550926e216ce91b33636c0,,,
seed,full,46.0,240,0.40485125593841076,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed46_3000ep\training_metrics.jsonl,74478343a53449ac67b94aac32179abe67a4fe1767550926e216ce91b33636c0,,,
seed,full,46.0,250,0.5359201520681381,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed46_3000ep\training_metrics.jsonl,74478343a53449ac67b94aac32179abe67a4fe1767550926e216ce91b33636c0,,,
seed,full,46.0,266,0.4447355084121227,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed46_3000ep\training_metrics.jsonl,74478343a53449ac67b94aac32179abe67a4fe1767550926e216ce91b33636c0,,,
seed,full,46.0,282,0.4074677499011159,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed46_3000ep\training_metrics.jsonl,74478343a53449ac67b94aac32179abe67a4fe1767550926e216ce91b33636c0,,,
seed,full,46.0,298,0.380704365670681,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed46_3000ep\training_metrics.jsonl,74478343a53449ac67b94aac32179abe67a4fe1767550926e216ce91b33636c0,,,
seed,full,46.0,314,0.5012326715514064,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed46_3000ep\training_metrics.jsonl,74478343a53449ac67b94aac32179abe67a4fe1767550926e216ce91b33636c0,,,
seed,full,46.0,330,0.38464983087033033,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed46_3000ep\training_metrics.jsonl,74478343a53449ac67b94aac32179abe67a4fe1767550926e216ce91b33636c0,,,
seed,full,46.0,346,0.47394386399537325,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed46_3000ep\training_metrics.jsonl,74478343a53449ac67b94aac32179abe67a4fe1767550926e216ce91b33636c0,,,
seed,full,46.0,362,0.3883083537220955,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed46_3000ep\training_metrics.jsonl,74478343a53449ac67b94aac32179abe67a4fe1767550926e216ce91b33636c0,,,
seed,full,46.0,378,0.41536311618983746,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed46_3000ep\training_metrics.jsonl,74478343a53449ac67b94aac32179abe67a4fe1767550926e216ce91b33636c0,,,
seed,full,46.0,394,0.400424893014133,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed46_3000ep\training_metrics.jsonl,74478343a53449ac67b94aac32179abe67a4fe1767550926e216ce91b33636c0,,,
seed,full,46.0,410,0.4106639390811324,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed46_3000ep\training_metrics.jsonl,74478343a53449ac67b94aac32179abe67a4fe1767550926e216ce91b33636c0,,,
seed,full,46.0,426,0.40230774972587824,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_full_seed46_3000ep\training_metrics.jsonl,74478343a53449ac67b94aac32179abe67a4fe1767550926e216ce91b33636c0,,,
