episodes_seen,mean_weighted_coverage,median,model,q25,q75,record_type,training_seed
532.0,0.408203125,,no_priority_bias,,,seed,44
548.0,0.490625,,no_priority_bias,,,seed,44
564.0,0.43494897959183676,,no_priority_bias,,,seed,44
580.0,0.466796875,,no_priority_bias,,,seed,44
596.0,0.478125,,no_priority_bias,,,seed,44
612.0,0.46811224489795916,,no_priority_bias,,,seed,44
628.0,0.44140625,,no_priority_bias,,,seed,44
644.0,0.46875,,no_priority_bias,,,seed,44
660.0,0.4362244897959184,,no_priority_bias,,,seed,44
676.0,0.501953125,,no_priority_bias,,,seed,44
692.0,0.434375,,no_priority_bias,,,seed,44
708.0,0.4362244897959184,,no_priority_bias,,,seed,44
724.0,0.400390625,,no_priority_bias,,,seed,44
740.0,0.4703125,,no_priority_bias,,,seed,44
756.0,0.4375,,no_priority_bias,,,seed,44
772.0,0.416015625,,no_priority_bias,,,seed,44
788.0,0.45000000000000007,,no_priority_bias,,,seed,44
804.0,0.44132653061224486,,no_priority_bias,,,seed,44
820.0,0.458984375,,no_priority_bias,,,seed,44
836.0,0.434375,,no_priority_bias,,,seed,44
852.0,0.44005102040816324,,no_priority_bias,,,seed,44
868.0,0.431640625,,no_priority_bias,,,seed,44
884.0,0.4640625,,no_priority_bias,,,seed,44
900.0,0.3979591836734694,,no_priority_bias,,,seed,44
916.0,0.505859375,,no_priority_bias,,,seed,44
932.0,0.4140625,,no_priority_bias,,,seed,44
948.0,0.38392857142857145,,no_priority_bias,,,seed,44
964.0,0.486328125,,no_priority_bias,,,seed,44
980.0,0.4671875,,no_priority_bias,,,seed,44
996.0,0.42346938775510207,,no_priority_bias,,,seed,44
1000.0,0.46875,,no_priority_bias,,,seed,44
1016.0,0.403125,,no_priority_bias,,,seed,44
1032.0,0.4387755102040816,,no_priority_bias,,,seed,44
1048.0,0.435546875,,no_priority_bias,,,seed,44
1064.0,0.5140625,,no_priority_bias,,,seed,44
1080.0,0.4247448979591837,,no_priority_bias,,,seed,44
1096.0,0.380859375,,no_priority_bias,,,seed,44
1112.0,0.50625,,no_priority_bias,,,seed,44
1128.0,0.4770408163265306,,no_priority_bias,,,seed,44
1144.0,0.462890625,,no_priority_bias,,,seed,44
1160.0,0.421875,,no_priority_bias,,,seed,44
1176.0,0.4477040816326531,,no_priority_bias,,,seed,44
1192.0,0.544921875,,no_priority_bias,,,seed,44
1208.0,0.5171875,,no_priority_bias,,,seed,44
1224.0,0.4872448979591837,,no_priority_bias,,,seed,44
1240.0,0.486328125,,no_priority_bias,,,seed,44
1256.0,0.44062500000000004,,no_priority_bias,,,seed,44
1272.0,0.4630102040816326,,no_priority_bias,,,seed,44
1288.0,0.458984375,,no_priority_bias,,,seed,44
1304.0,0.44375000000000003,,no_priority_bias,,,seed,44
1320.0,0.4247448979591837,,no_priority_bias,,,seed,44
1336.0,0.50390625,,no_priority_bias,,,seed,44
1352.0,0.525,,no_priority_bias,,,seed,44
1368.0,0.42091836734693877,,no_priority_bias,,,seed,44
1384.0,0.474609375,,no_priority_bias,,,seed,44
1400.0,0.4984375,,no_priority_bias,,,seed,44
1416.0,0.4489795918367347,,no_priority_bias,,,seed,44
1432.0,0.5234375,,no_priority_bias,,,seed,44
1448.0,0.5296875,,no_priority_bias,,,seed,44
1464.0,0.5318877551020407,,no_priority_bias,,,seed,44
1480.0,0.51953125,,no_priority_bias,,,seed,44
1496.0,0.50625,,no_priority_bias,,,seed,44
1500.0,0.3316326530612245,,no_priority_bias,,,seed,44
1516.0,0.53125,,no_priority_bias,,,seed,44
1532.0,0.4359375,,no_priority_bias,,,seed,44
1548.0,0.4387755102040817,,no_priority_bias,,,seed,44
1564.0,0.421875,,no_priority_bias,,,seed,44
1580.0,0.41718750000000004,,no_priority_bias,,,seed,44
1596.0,0.4630102040816326,,no_priority_bias,,,seed,44
1612.0,0.453125,,no_priority_bias,,,seed,44
1628.0,0.3796875,,no_priority_bias,,,seed,44
1644.0,0.48852040816326536,,no_priority_bias,,,seed,44
1660.0,0.447265625,,no_priority_bias,,,seed,44
1676.0,0.475,,no_priority_bias,,,seed,44
1692.0,0.43494897959183676,,no_priority_bias,,,seed,44
1708.0,0.435546875,,no_priority_bias,,,seed,44
1724.0,0.475,,no_priority_bias,,,seed,44
1740.0,0.46811224489795916,,no_priority_bias,,,seed,44
1756.0,0.5390625,,no_priority_bias,,,seed,44
1772.0,0.38125,,no_priority_bias,,,seed,44
1788.0,0.4464285714285714,,no_priority_bias,,,seed,44
1804.0,0.41796875,,no_priority_bias,,,seed,44
1820.0,0.42343749999999997,,no_priority_bias,,,seed,44
1836.0,0.38647959183673475,,no_priority_bias,,,seed,44
1852.0,0.490234375,,no_priority_bias,,,seed,44
1868.0,0.5109375,,no_priority_bias,,,seed,44
1884.0,0.44005102040816324,,no_priority_bias,,,seed,44
1900.0,0.486328125,,no_priority_bias,,,seed,44
1916.0,0.5046875000000001,,no_priority_bias,,,seed,44
1932.0,0.5012755102040816,,no_priority_bias,,,seed,44
1948.0,0.431640625,,no_priority_bias,,,seed,44
1964.0,0.4484375,,no_priority_bias,,,seed,44
1980.0,0.46173469387755106,,no_priority_bias,,,seed,44
1996.0,0.48828125,,no_priority_bias,,,seed,44
2000.0,0.45000000000000007,,no_priority_bias,,,seed,44
2016.0,0.485969387755102,,no_priority_bias,,,seed,44
2032.0,0.47265625,,no_priority_bias,,,seed,44
2048.0,0.5390625,,no_priority_bias,,,seed,44
2064.0,0.4744897959183674,,no_priority_bias,,,seed,44
2080.0,0.52734375,,no_priority_bias,,,seed,44
2096.0,0.45781249999999996,,no_priority_bias,,,seed,44
2112.0,0.4336734693877551,,no_priority_bias,,,seed,44
2128.0,0.44921875,,no_priority_bias,,,seed,44
2144.0,0.49375,,no_priority_bias,,,seed,44
2160.0,0.45918367346938777,,no_priority_bias,,,seed,44
2176.0,0.46484375,,no_priority_bias,,,seed,44
2192.0,0.434375,,no_priority_bias,,,seed,44
2208.0,0.4119897959183673,,no_priority_bias,,,seed,44
2224.0,0.4765625,,no_priority_bias,,,seed,44
2240.0,0.4765625,,no_priority_bias,,,seed,44
2256.0,0.45535714285714285,,no_priority_bias,,,seed,44
2272.0,0.546875,,no_priority_bias,,,seed,44
2288.0,0.48906249999999996,,no_priority_bias,,,seed,44
2304.0,0.3801020408163265,,no_priority_bias,,,seed,44
2320.0,0.51171875,,no_priority_bias,,,seed,44
2336.0,0.5234375,,no_priority_bias,,,seed,44
2352.0,0.48086734693877553,,no_priority_bias,,,seed,44
2368.0,0.515625,,no_priority_bias,,,seed,44
2384.0,0.4140625,,no_priority_bias,,,seed,44
2400.0,0.4948979591836735,,no_priority_bias,,,seed,44
2416.0,0.521484375,,no_priority_bias,,,seed,44
2432.0,0.4453125,,no_priority_bias,,,seed,44
2448.0,0.4323979591836734,,no_priority_bias,,,seed,44
2464.0,0.47265625,,no_priority_bias,,,seed,44
2480.0,0.4828125,,no_priority_bias,,,seed,44
2496.0,0.45280612244897955,,no_priority_bias,,,seed,44
2500.0,0.375,,no_priority_bias,,,seed,44
2516.0,0.43125,,no_priority_bias,,,seed,44
2532.0,0.4260204081632653,,no_priority_bias,,,seed,44
2548.0,0.37109375,,no_priority_bias,,,seed,44
2564.0,0.47031249999999997,,no_priority_bias,,,seed,44
2580.0,0.4642857142857143,,no_priority_bias,,,seed,44
2596.0,0.51171875,,no_priority_bias,,,seed,44
2612.0,0.4296875,,no_priority_bias,,,seed,44
2628.0,0.41581632653061223,,no_priority_bias,,,seed,44
2644.0,0.498046875,,no_priority_bias,,,seed,44
2660.0,0.48125,,no_priority_bias,,,seed,44
2676.0,0.46683673469387754,,no_priority_bias,,,seed,44
2692.0,0.44921875,,no_priority_bias,,,seed,44
2708.0,0.47343749999999996,,no_priority_bias,,,seed,44
2724.0,0.5191326530612246,,no_priority_bias,,,seed,44
2740.0,0.564453125,,no_priority_bias,,,seed,44
2756.0,0.53125,,no_priority_bias,,,seed,44
2772.0,0.461734693877551,,no_priority_bias,,,seed,44
2788.0,0.341796875,,no_priority_bias,,,seed,44
2804.0,0.43125,,no_priority_bias,,,seed,44
2820.0,0.49999999999999994,,no_priority_bias,,,seed,44
2836.0,0.4765625,,no_priority_bias,,,seed,44
2852.0,0.49531250000000004,,no_priority_bias,,,seed,44
2868.0,0.5357142857142857,,no_priority_bias,,,seed,44
2884.0,0.509765625,,no_priority_bias,,,seed,44
2900.0,0.5015625,,no_priority_bias,,,seed,44
2916.0,0.447704081632653,,no_priority_bias,,,seed,44
2932.0,0.451171875,,no_priority_bias,,,seed,44
2948.0,0.4671875,,no_priority_bias,,,seed,44
2964.0,0.4145408163265306,,no_priority_bias,,,seed,44
2980.0,0.47265625,,no_priority_bias,,,seed,44
2996.0,0.4375,,no_priority_bias,,,seed,44
3000.0,0.34183673469387754,,no_priority_bias,,,seed,44
16.0,0.21484375,,no_priority_bias,,,seed,45
32.0,0.203125,,no_priority_bias,,,seed,45
48.0,0.2193877551020408,,no_priority_bias,,,seed,45
64.0,0.314453125,,no_priority_bias,,,seed,45
80.0,0.3109375,,no_priority_bias,,,seed,45
96.0,0.3214285714285714,,no_priority_bias,,,seed,45
112.0,0.337890625,,no_priority_bias,,,seed,45
128.0,0.36406249999999996,,no_priority_bias,,,seed,45
144.0,0.29336734693877553,,no_priority_bias,,,seed,45
160.0,0.41796875,,no_priority_bias,,,seed,45
176.0,0.37031250000000004,,no_priority_bias,,,seed,45
192.0,0.3698979591836735,,no_priority_bias,,,seed,45
208.0,0.453125,,no_priority_bias,,,seed,45
224.0,0.375,,no_priority_bias,,,seed,45
240.0,0.44260204081632654,,no_priority_bias,,,seed,45
250.0,0.50625,,no_priority_bias,,,seed,45
266.0,0.40625,,no_priority_bias,,,seed,45
282.0,0.35841836734693877,,no_priority_bias,,,seed,45
298.0,0.4453125,,no_priority_bias,,,seed,45
314.0,0.37187499999999996,,no_priority_bias,,,seed,45
330.0,0.4247448979591837,,no_priority_bias,,,seed,45
346.0,0.4453125,,no_priority_bias,,,seed,45
362.0,0.4609375,,no_priority_bias,,,seed,45
378.0,0.4068877551020408,,no_priority_bias,,,seed,45
394.0,0.42578125,,no_priority_bias,,,seed,45
410.0,0.4359375,,no_priority_bias,,,seed,45
426.0,0.42091836734693877,,no_priority_bias,,,seed,45
442.0,0.427734375,,no_priority_bias,,,seed,45
458.0,0.5,,no_priority_bias,,,seed,45
474.0,0.4502551020408163,,no_priority_bias,,,seed,45
490.0,0.5,,no_priority_bias,,,seed,45
500.0,0.4699999999999999,,no_priority_bias,,,seed,45
516.0,0.43239795918367346,,no_priority_bias,,,seed,45
532.0,0.470703125,,no_priority_bias,,,seed,45
548.0,0.5046875,,no_priority_bias,,,seed,45
564.0,0.4438775510204081,,no_priority_bias,,,seed,45
580.0,0.4375,,no_priority_bias,,,seed,45
596.0,0.44687499999999997,,no_priority_bias,,,seed,45
612.0,0.41964285714285715,,no_priority_bias,,,seed,45
628.0,0.46875,,no_priority_bias,,,seed,45
644.0,0.4453125,,no_priority_bias,,,seed,45
660.0,0.4387755102040817,,no_priority_bias,,,seed,45
676.0,0.560546875,,no_priority_bias,,,seed,45
692.0,0.3671875,,no_priority_bias,,,seed,45
708.0,0.42984693877551017,,no_priority_bias,,,seed,45
724.0,0.4765625,,no_priority_bias,,,seed,45
740.0,0.45625000000000004,,no_priority_bias,,,seed,45
756.0,0.39668367346938777,,no_priority_bias,,,seed,45
772.0,0.51953125,,no_priority_bias,,,seed,45
788.0,0.4640625,,no_priority_bias,,,seed,45
804.0,0.4030612244897959,,no_priority_bias,,,seed,45
820.0,0.474609375,,no_priority_bias,,,seed,45
836.0,0.47187500000000004,,no_priority_bias,,,seed,45
852.0,0.44132653061224486,,no_priority_bias,,,seed,45
868.0,0.412109375,,no_priority_bias,,,seed,45
884.0,0.4015625,,no_priority_bias,,,seed,45
900.0,0.39030612244897955,,no_priority_bias,,,seed,45
916.0,0.44140625,,no_priority_bias,,,seed,45
932.0,0.496875,,no_priority_bias,,,seed,45
948.0,0.4744897959183673,,no_priority_bias,,,seed,45
964.0,0.482421875,,no_priority_bias,,,seed,45
980.0,0.4375,,no_priority_bias,,,seed,45
996.0,0.42857142857142855,,no_priority_bias,,,seed,45
1000.0,0.4765625,,no_priority_bias,,,seed,45
1016.0,0.459375,,no_priority_bias,,,seed,45
1032.0,0.45280612244897955,,no_priority_bias,,,seed,45
1048.0,0.4765625,,no_priority_bias,,,seed,45
1064.0,0.41093749999999996,,no_priority_bias,,,seed,45
1080.0,0.45535714285714285,,no_priority_bias,,,seed,45
1096.0,0.4609375,,no_priority_bias,,,seed,45
1112.0,0.5046875,,no_priority_bias,,,seed,45
1128.0,0.4362244897959183,,no_priority_bias,,,seed,45
1144.0,0.44140625,,no_priority_bias,,,seed,45
1160.0,0.5203125,,no_priority_bias,,,seed,45
1176.0,0.44005102040816324,,no_priority_bias,,,seed,45
1192.0,0.423828125,,no_priority_bias,,,seed,45
1208.0,0.4453125,,no_priority_bias,,,seed,45
1224.0,0.4477040816326531,,no_priority_bias,,,seed,45
1240.0,0.52734375,,no_priority_bias,,,seed,45
1256.0,0.46718750000000003,,no_priority_bias,,,seed,45
1272.0,0.4630102040816326,,no_priority_bias,,,seed,45
1288.0,0.46875,,no_priority_bias,,,seed,45
1304.0,0.5125,,no_priority_bias,,,seed,45
1320.0,0.4260204081632653,,no_priority_bias,,,seed,45
1336.0,0.541015625,,no_priority_bias,,,seed,45
1352.0,0.5046875,,no_priority_bias,,,seed,45
1368.0,0.39285714285714285,,no_priority_bias,,,seed,45
1384.0,0.5390625,,no_priority_bias,,,seed,45
1400.0,0.4734375,,no_priority_bias,,,seed,45
1416.0,0.4783163265306123,,no_priority_bias,,,seed,45
1432.0,0.486328125,,no_priority_bias,,,seed,45
1448.0,0.490625,,no_priority_bias,,,seed,45
1464.0,0.45790816326530615,,no_priority_bias,,,seed,45
1480.0,0.482421875,,no_priority_bias,,,seed,45
1496.0,0.47968750000000004,,no_priority_bias,,,seed,45
1500.0,0.5102040816326531,,no_priority_bias,,,seed,45
1516.0,0.4375,,no_priority_bias,,,seed,45
1532.0,0.41874999999999996,,no_priority_bias,,,seed,45
1548.0,0.4464285714285714,,no_priority_bias,,,seed,45
1564.0,0.42578125,,no_priority_bias,,,seed,45
1580.0,0.4859375,,no_priority_bias,,,seed,45
1596.0,0.4451530612244898,,no_priority_bias,,,seed,45
1612.0,0.5546875,,no_priority_bias,,,seed,45
1628.0,0.5359375000000001,,no_priority_bias,,,seed,45
1644.0,0.46556122448979587,,no_priority_bias,,,seed,45
1660.0,0.462890625,,no_priority_bias,,,seed,45
1676.0,0.47500000000000003,,no_priority_bias,,,seed,45
1692.0,0.47066326530612246,,no_priority_bias,,,seed,45
1708.0,0.396484375,,no_priority_bias,,,seed,45
1724.0,0.44375,,no_priority_bias,,,seed,45
1740.0,0.49489795918367346,,no_priority_bias,,,seed,45
1756.0,0.458984375,,no_priority_bias,,,seed,45
1772.0,0.42656250000000007,,no_priority_bias,,,seed,45
1788.0,0.5229591836734694,,no_priority_bias,,,seed,45
1804.0,0.470703125,,no_priority_bias,,,seed,45
1820.0,0.459375,,no_priority_bias,,,seed,45
1836.0,0.423469387755102,,no_priority_bias,,,seed,45
1852.0,0.484375,,no_priority_bias,,,seed,45
1868.0,0.446875,,no_priority_bias,,,seed,45
1884.0,0.4362244897959183,,no_priority_bias,,,seed,45
1900.0,0.439453125,,no_priority_bias,,,seed,45
1916.0,0.44375,,no_priority_bias,,,seed,45
1932.0,0.48086734693877553,,no_priority_bias,,,seed,45
1948.0,0.494140625,,no_priority_bias,,,seed,45
1964.0,0.515625,,no_priority_bias,,,seed,45
1980.0,0.4961734693877551,,no_priority_bias,,,seed,45
1996.0,0.439453125,,no_priority_bias,,,seed,45
2000.0,0.42499999999999993,,no_priority_bias,,,seed,45
2016.0,0.46683673469387754,,no_priority_bias,,,seed,45
2032.0,0.46484375,,no_priority_bias,,,seed,45
2048.0,0.4921875,,no_priority_bias,,,seed,45
2064.0,0.4272959183673469,,no_priority_bias,,,seed,45
2080.0,0.408203125,,no_priority_bias,,,seed,45
2096.0,0.421875,,no_priority_bias,,,seed,45
2112.0,0.49489795918367346,,no_priority_bias,,,seed,45
2128.0,0.46484375,,no_priority_bias,,,seed,45
2144.0,0.5109375,,no_priority_bias,,,seed,45
2160.0,0.43112244897959184,,no_priority_bias,,,seed,45
2176.0,0.5078125,,no_priority_bias,,,seed,45
2192.0,0.43124999999999997,,no_priority_bias,,,seed,45
2208.0,0.5089285714285714,,no_priority_bias,,,seed,45
2224.0,0.548828125,,no_priority_bias,,,seed,45
2240.0,0.4453125,,no_priority_bias,,,seed,45
2256.0,0.46938775510204084,,no_priority_bias,,,seed,45
2272.0,0.46484375,,no_priority_bias,,,seed,45
2288.0,0.48125,,no_priority_bias,,,seed,45
2304.0,0.45280612244897955,,no_priority_bias,,,seed,45
2320.0,0.462890625,,no_priority_bias,,,seed,45
2336.0,0.41875,,no_priority_bias,,,seed,45
2352.0,0.4005102040816327,,no_priority_bias,,,seed,45
2368.0,0.529296875,,no_priority_bias,,,seed,45
2384.0,0.4796875,,no_priority_bias,,,seed,45
2400.0,0.4528061224489796,,no_priority_bias,,,seed,45
2416.0,0.53515625,,no_priority_bias,,,seed,45
2432.0,0.521875,,no_priority_bias,,,seed,45
2448.0,0.3979591836734694,,no_priority_bias,,,seed,45
2464.0,0.4453125,,no_priority_bias,,,seed,45
2480.0,0.45,,no_priority_bias,,,seed,45
2496.0,0.4579081632653061,,no_priority_bias,,,seed,45
2500.0,0.4453125,,no_priority_bias,,,seed,45
2516.0,0.5,,no_priority_bias,,,seed,45
2532.0,0.41964285714285715,,no_priority_bias,,,seed,45
2548.0,0.51171875,,no_priority_bias,,,seed,45
2564.0,0.49687499999999996,,no_priority_bias,,,seed,45
2580.0,0.4961734693877551,,no_priority_bias,,,seed,45
2596.0,0.494140625,,no_priority_bias,,,seed,45
2612.0,0.4359375,,no_priority_bias,,,seed,45
2628.0,0.45153061224489793,,no_priority_bias,,,seed,45
2644.0,0.412109375,,no_priority_bias,,,seed,45
2660.0,0.4765625,,no_priority_bias,,,seed,45
2676.0,0.4872448979591837,,no_priority_bias,,,seed,45
2692.0,0.533203125,,no_priority_bias,,,seed,45
2708.0,0.4890625,,no_priority_bias,,,seed,45
2724.0,0.4630102040816326,,no_priority_bias,,,seed,45
2740.0,0.509765625,,no_priority_bias,,,seed,45
2756.0,0.48906249999999996,,no_priority_bias,,,seed,45
2772.0,0.47576530612244894,,no_priority_bias,,,seed,45
2788.0,0.51171875,,no_priority_bias,,,seed,45
2804.0,0.4609375,,no_priority_bias,,,seed,45
2820.0,0.3494897959183674,,no_priority_bias,,,seed,45
2836.0,0.431640625,,no_priority_bias,,,seed,45
2852.0,0.5546875,,no_priority_bias,,,seed,45
2868.0,0.4272959183673469,,no_priority_bias,,,seed,45
2884.0,0.521484375,,no_priority_bias,,,seed,45
2900.0,0.48750000000000004,,no_priority_bias,,,seed,45
2916.0,0.3979591836734694,,no_priority_bias,,,seed,45
2932.0,0.4453125,,no_priority_bias,,,seed,45
2948.0,0.4703125,,no_priority_bias,,,seed,45
2964.0,0.47066326530612246,,no_priority_bias,,,seed,45
2980.0,0.4921875,,no_priority_bias,,,seed,45
2996.0,0.459375,,no_priority_bias,,,seed,45
3000.0,0.4744897959183673,,no_priority_bias,,,seed,45
16.0,0.236328125,,no_priority_bias,,,seed,46
32.0,0.234375,,no_priority_bias,,,seed,46
48.0,0.24107142857142855,,no_priority_bias,,,seed,46
64.0,0.392578125,,no_priority_bias,,,seed,46
80.0,0.29843749999999997,,no_priority_bias,,,seed,46
96.0,0.31760204081632654,,no_priority_bias,,,seed,46
112.0,0.408203125,,no_priority_bias,,,seed,46
128.0,0.3734375,,no_priority_bias,,,seed,46
144.0,0.375,,no_priority_bias,,,seed,46
160.0,0.4140625,,no_priority_bias,,,seed,46
176.0,0.4078125,,no_priority_bias,,,seed,46
192.0,0.4145408163265306,,no_priority_bias,,,seed,46
208.0,0.484375,,no_priority_bias,,,seed,46
224.0,0.43125,,no_priority_bias,,,seed,46
240.0,0.4336734693877551,,no_priority_bias,,,seed,46
250.0,0.53125,,no_priority_bias,,,seed,46
266.0,0.4375,,no_priority_bias,,,seed,46
282.0,0.4642857142857143,,no_priority_bias,,,seed,46
298.0,0.400390625,,no_priority_bias,,,seed,46
314.0,0.484375,,no_priority_bias,,,seed,46
330.0,0.3163265306122449,,no_priority_bias,,,seed,46
346.0,0.486328125,,no_priority_bias,,,seed,46
362.0,0.4109375,,no_priority_bias,,,seed,46
378.0,0.4375,,no_priority_bias,,,seed,46
394.0,0.42578125,,no_priority_bias,,,seed,46
410.0,0.43125,,no_priority_bias,,,seed,46
426.0,0.44260204081632654,,no_priority_bias,,,seed,46
442.0,0.3671875,,no_priority_bias,,,seed,46
458.0,0.3515625,,no_priority_bias,,,seed,46
474.0,0.3852040816326531,,no_priority_bias,,,seed,46
490.0,0.43359375,,no_priority_bias,,,seed,46
500.0,0.4499999999999999,,no_priority_bias,,,seed,46
516.0,0.4591836734693877,,no_priority_bias,,,seed,46
532.0,0.48828125,,no_priority_bias,,,seed,46
548.0,0.44375,,no_priority_bias,,,seed,46
564.0,0.3737244897959183,,no_priority_bias,,,seed,46
580.0,0.453125,,no_priority_bias,,,seed,46
596.0,0.4828125,,no_priority_bias,,,seed,46
612.0,0.4528061224489796,,no_priority_bias,,,seed,46
628.0,0.44140625,,no_priority_bias,,,seed,46
644.0,0.5093749999999999,,no_priority_bias,,,seed,46
660.0,0.42219387755102045,,no_priority_bias,,,seed,46
676.0,0.490234375,,no_priority_bias,,,seed,46
692.0,0.45625000000000004,,no_priority_bias,,,seed,46
708.0,0.4502551020408163,,no_priority_bias,,,seed,46
724.0,0.46875,,no_priority_bias,,,seed,46
740.0,0.5078125,,no_priority_bias,,,seed,46
756.0,0.4285714285714286,,no_priority_bias,,,seed,46
772.0,0.474609375,,no_priority_bias,,,seed,46
788.0,0.4515625,,no_priority_bias,,,seed,46
804.0,0.39158163265306123,,no_priority_bias,,,seed,46
820.0,0.43359375,,no_priority_bias,,,seed,46
836.0,0.4671875,,no_priority_bias,,,seed,46
852.0,0.45408163265306123,,no_priority_bias,,,seed,46
868.0,0.513671875,,no_priority_bias,,,seed,46
884.0,0.47343749999999996,,no_priority_bias,,,seed,46
900.0,0.45535714285714285,,no_priority_bias,,,seed,46
916.0,0.46875,,no_priority_bias,,,seed,46
932.0,0.4546875,,no_priority_bias,,,seed,46
948.0,0.4413265306122449,,no_priority_bias,,,seed,46
964.0,0.458984375,,no_priority_bias,,,seed,46
980.0,0.4625,,no_priority_bias,,,seed,46
996.0,0.4107142857142857,,no_priority_bias,,,seed,46
1000.0,0.4375,,no_priority_bias,,,seed,46
1016.0,0.5109374999999999,,no_priority_bias,,,seed,46
1032.0,0.43494897959183676,,no_priority_bias,,,seed,46
1048.0,0.482421875,,no_priority_bias,,,seed,46
1064.0,0.48437499999999994,,no_priority_bias,,,seed,46
1080.0,0.48852040816326525,,no_priority_bias,,,seed,46
1096.0,0.515625,,no_priority_bias,,,seed,46
1112.0,0.41875,,no_priority_bias,,,seed,46
1128.0,0.4872448979591837,,no_priority_bias,,,seed,46
1144.0,0.5390625,,no_priority_bias,,,seed,46
1160.0,0.50625,,no_priority_bias,,,seed,46
1176.0,0.4553571428571429,,no_priority_bias,,,seed,46
1192.0,0.48046875,,no_priority_bias,,,seed,46
1208.0,0.478125,,no_priority_bias,,,seed,46
1224.0,0.4477040816326531,,no_priority_bias,,,seed,46
1240.0,0.513671875,,no_priority_bias,,,seed,46
1256.0,0.47187500000000004,,no_priority_bias,,,seed,46
1272.0,0.44005102040816324,,no_priority_bias,,,seed,46
1288.0,0.458984375,,no_priority_bias,,,seed,46
1304.0,0.490625,,no_priority_bias,,,seed,46
1320.0,0.38903061224489793,,no_priority_bias,,,seed,46
1336.0,0.46484375,,no_priority_bias,,,seed,46
1352.0,0.415625,,no_priority_bias,,,seed,46
1368.0,0.4910714285714286,,no_priority_bias,,,seed,46
1384.0,0.451171875,,no_priority_bias,,,seed,46
1400.0,0.47187499999999993,,no_priority_bias,,,seed,46
1416.0,0.4604591836734694,,no_priority_bias,,,seed,46
1432.0,0.458984375,,no_priority_bias,,,seed,46
1448.0,0.5375000000000001,,no_priority_bias,,,seed,46
1464.0,0.45408163265306123,,no_priority_bias,,,seed,46
1480.0,0.5703125,,no_priority_bias,,,seed,46
1496.0,0.465625,,no_priority_bias,,,seed,46
1500.0,0.5357142857142857,,no_priority_bias,,,seed,46
1516.0,0.47265625,,no_priority_bias,,,seed,46
1532.0,0.47343750000000007,,no_priority_bias,,,seed,46
1548.0,0.4770408163265306,,no_priority_bias,,,seed,46
1564.0,0.447265625,,no_priority_bias,,,seed,46
1580.0,0.4734375,,no_priority_bias,,,seed,46
1596.0,0.45153061224489793,,no_priority_bias,,,seed,46
1612.0,0.515625,,no_priority_bias,,,seed,46
1628.0,0.44375,,no_priority_bias,,,seed,46
1644.0,0.36734693877551017,,no_priority_bias,,,seed,46
1660.0,0.466796875,,no_priority_bias,,,seed,46
1676.0,0.45,,no_priority_bias,,,seed,46
1692.0,0.461734693877551,,no_priority_bias,,,seed,46
1708.0,0.470703125,,no_priority_bias,,,seed,46
1724.0,0.4953125,,no_priority_bias,,,seed,46
1740.0,0.48596938775510207,,no_priority_bias,,,seed,46
1756.0,0.4375,,no_priority_bias,,,seed,46
1772.0,0.3640625,,no_priority_bias,,,seed,46
1788.0,0.42091836734693877,,no_priority_bias,,,seed,46
1804.0,0.509765625,,no_priority_bias,,,seed,46
1820.0,0.4453125,,no_priority_bias,,,seed,46
1836.0,0.4375,,no_priority_bias,,,seed,46
1852.0,0.423828125,,no_priority_bias,,,seed,46
1868.0,0.5203125,,no_priority_bias,,,seed,46
1884.0,0.4885204081632653,,no_priority_bias,,,seed,46
1900.0,0.521484375,,no_priority_bias,,,seed,46
1916.0,0.44218749999999996,,no_priority_bias,,,seed,46
1932.0,0.39923469387755106,,no_priority_bias,,,seed,46
1948.0,0.515625,,no_priority_bias,,,seed,46
1964.0,0.4671875,,no_priority_bias,,,seed,46
1980.0,0.3737244897959184,,no_priority_bias,,,seed,46
1996.0,0.390625,,no_priority_bias,,,seed,46
2000.0,0.575,,no_priority_bias,,,seed,46
2016.0,0.4502551020408163,,no_priority_bias,,,seed,46
2032.0,0.541015625,,no_priority_bias,,,seed,46
2048.0,0.45937500000000003,,no_priority_bias,,,seed,46
2064.0,0.45408163265306123,,no_priority_bias,,,seed,46
2080.0,0.494140625,,no_priority_bias,,,seed,46
2096.0,0.44375,,no_priority_bias,,,seed,46
2112.0,0.47831632653061223,,no_priority_bias,,,seed,46
2128.0,0.4609375,,no_priority_bias,,,seed,46
2144.0,0.41875,,no_priority_bias,,,seed,46
2160.0,0.4642857142857143,,no_priority_bias,,,seed,46
2176.0,0.427734375,,no_priority_bias,,,seed,46
2192.0,0.4625,,no_priority_bias,,,seed,46
2208.0,0.3762755102040816,,no_priority_bias,,,seed,46
2224.0,0.455078125,,no_priority_bias,,,seed,46
2240.0,0.5687500000000001,,no_priority_bias,,,seed,46
2256.0,0.4897959183673469,,no_priority_bias,,,seed,46
2272.0,0.4765625,,no_priority_bias,,,seed,46
2288.0,0.4921875,,no_priority_bias,,,seed,46
2304.0,0.5076530612244898,,no_priority_bias,,,seed,46
2320.0,0.541015625,,no_priority_bias,,,seed,46
2336.0,0.5078125,,no_priority_bias,,,seed,46
2352.0,0.42857142857142855,,no_priority_bias,,,seed,46
2368.0,0.48828125,,no_priority_bias,,,seed,46
2384.0,0.46562499999999996,,no_priority_bias,,,seed,46
