D1_mission_effectiveness,D2_resource_efficiency,D3_safety_reliability,D5_online_deployability,constraint_free_rate,distance_efficiency,domain,energy_efficiency,high_priority_coverage,map_id,mean_safe_distance_m,mean_safe_energy_wh,mean_safe_time_s,model,online_planning_efficiency,oracle_attainment,planning_scaling_ratio_24_to_16,planning_time_median_16_s,planning_time_median_24_s,planning_time_p95_s,return_rate,safe_rate,scaling_efficiency,soc_utility,task_count,time_efficiency,weighted_coverage
0.7014795116035336,0.35178117473751364,0.915773059566283,0.16172718060811056,1.0,0.26059017645577076,real,0.29762966433973853,0.6982407407407407,cn_qinling,3743.5644414750277,23.9034045708426,510.5177619655377,aco,0.0,0.9533802535191988,1.8549757614766402,31.92565565000018,59.22131740000009,86.37566393500006,1.0,1.0,0.5390906020270352,0.4148380957119296,18,0.45615812026165614,0.5771485260770974
0.6594971185653766,0.34886787243062695,0.917667388532354,0.15836547742932477,1.0,0.22766113975365357,real,0.2917682806035162,0.5679629629629629,cn_taihang,4506.598803455283,26.360090912813433,569.1461046709738,aco,0.0,0.9501842414572739,1.894352259531335,34.01880469999992,64.44359955000004,76.36967954999984,1.0,1.0,0.527884924764416,0.4234995790952098,18,0.47458422320245724,0.5599206349206349
0.6738284984326015,0.34918372667499914,0.9191886266175691,0.14921323591647154,1.0,0.18242560073055072,real,0.2971036777706922,0.6162037037037037,global_alps,5710.769485918995,33.703728939193006,717.2957928675132,aco,0.0,0.9575399952421216,2.010545499917566,34.06417929999998,68.48758240000006,83.44966672500001,1.0,1.0,0.49737745305490516,0.43057263085559644,18,0.49897759818154797,0.5607851473922902
0.6870080951560236,0.40395822233225276,0.9238798853380182,0.1238790033648079,1.0,0.30831759105773265,real,0.3583399976026445,0.6236111111111111,global_colorado_rockies,3889.834808665423,25.91774318834227,549.3432235794207,aco,0.0,0.9618050563610557,2.421717900946766,24.830064900000252,60.131412650000584,89.65773219999996,1.0,1.0,0.41293001121602635,0.45305937106488514,18,0.503649563517235,0.5813081065759637
0.6229401782745618,0.38004276544347587,0.924683421491099,0.18008083287309665,1.0,0.36158098240485814,real,0.3348784284260597,0.4939814814814814,global_peruvian_andes,4769.782119141439,29.653421722494542,627.4096406236044,aco,0.0,0.9079266239070155,1.6659185500958376,28.576740799999698,47.60652260000006,83.39815027499989,1.0,1.0,0.6002694429103221,0.4570152719272168,18,0.43110017473285117,0.5449263038548753
0.6605606175518768,0.34493204144812817,0.9230821173286622,0.14691575088419404,1.0,0.1894890693026291,real,0.31760085503292296,0.6048148148148148,global_southern_alps_nz,5238.089030164341,30.727245612677912,657.7294131852826,aco,0.0,0.9463023719459804,2.041986636521187,34.07311870000012,69.57685305000041,80.27780867999982,1.0,1.0,0.48971916961398015,0.44916238120317814,18,0.4659986871523696,0.545562641723356
0.5835363805107344,0.37117940716215536,0.9233166705611323,0.4876940179984999,1.0,0.19908713814339285,real,0.3140267026858248,0.49731481481481477,cn_guizhou_karst,6282.647450551965,34.021711256012495,733.8210961679493,full,0.5262551634055057,0.8493278727610027,2.51434425825615,0.761039700000012,1.9135158000000132,2.1142567000000154,1.0,1.0,0.3977180120488196,0.45030499931274004,18,0.5287456917156713,0.4937514172335601
0.6025662700221267,0.35599962290035814,0.924832204310212,0.4842091186716789,1.0,0.11314044130528125,real,0.3366844420829281,0.5460185185185185,cn_hengduan,6309.002385213948,36.099740229040336,766.8739942622129,full,0.5157510222914888,0.8605787611164737,2.4353930199125773,0.7142761499999892,1.739543150000003,2.1936943000000015,1.0,1.0,0.41061134355878903,0.4577511483690173,18,0.5246873946125326,0.5018339002267573
0.6191692460444067,0.353808287807182,0.9171037706378293,0.548475861141117,1.0,0.24775301233870384,real,0.3102140945723083,0.5878703703703703,cn_qinling,3839.515080639526,23.204418427242985,498.41356262809364,full,0.575165223766835,0.8584466364829932,2.0567638789447122,0.6542743499999943,1.3456878500000187,1.7696177150000152,1.0,1.0,0.48620068168110847,0.42090568376400955,18,0.45823775405549516,0.5151799886621315
0.590745984242675,0.357896100342584,0.9193213860793908,0.5079969381393904,1.0,0.2328235816469254,real,0.30414560650967004,0.5220370370370371,cn_taihang,4508.403349915035,25.47358808308707,551.9505827465067,full,0.547821146500393,0.8420608455118945,2.40921020652832,0.7344514999999774,1.7694480499999798,1.9573025000000086,1.0,1.0,0.4150737852970511,0.4311949161588067,18,0.4830981066311703,0.4994430272108843
0.6111682890574348,0.36106753735598485,0.9212271017306141,0.5386500983293039,1.0,0.18035999410033743,real,0.31831426359450504,0.5679629629629629,global_alps,5729.308468659275,32.592668330488685,696.0765212157469,full,0.551337385223696,0.8639324154889987,1.964457352432692,0.815825550000028,1.6026544999999999,1.9324726149999663,1.0,1.0,0.5090464289090556,0.4402172541950436,18,0.5114188664320594,0.5063888888888889
0.5880930951858728,0.413668787372999,0.9250058545973429,0.4520082636629713,1.0,0.3086518512043701,real,0.3718814538096079,0.46499999999999997,global_colorado_rockies,3969.4815662518813,25.278153224590845,538.2274266141981,full,0.4594591325868962,0.8551926755280724,2.3008451544189112,0.7213592999999889,1.6597360499999922,2.655235014999991,1.0,1.0,0.43462290284048016,0.45861136727800517,18,0.5158682893463592,0.5160898526077096
0.5608485967004266,0.3805120290892151,0.9249110577348953,0.4718898049668536,1.0,0.35874294206002993,real,0.33204628318194895,0.41685185185185186,global_peruvian_andes,4809.004252241975,29.523670131527,625.2526321284605,full,0.4804477495332353,0.8329682719113057,2.2127748163091074,0.9114565499999969,2.016848099999976,2.4758250849999937,1.0,1.0,0.45192126764529655,0.4581415878210323,18,0.4365252361513137,0.4967871315192744
0.5967925797401826,0.35091797080125225,0.9245947680574722,0.5248132797917515,1.0,0.18285154047771904,real,0.33170773048721486,0.5487037037037036,global_southern_alps_nz,5283.612992013794,29.873046916868855,641.7962490213537,full,0.5518362904073154,0.858310719565417,2.165629096217614,0.7999376500000039,1.7323682499999506,1.9289665300000052,1.0,1.0,0.46175958835543585,0.45657730043763173,18,0.4727684500282432,0.49007794784580505
0.6653415532879818,0.342116744880341,0.9182532769680141,0.10745476448517897,1.0,0.19648998447369975,real,0.2670178224441315,0.5013888888888889,cn_guizhou_karst,6264.286206894571,36.7973157027794,783.4718945742239,milp,0.0,1.0,2.7918724817583906,5.026386750000003,14.03303085,26.30390134499999,1.0,1.0,0.3581825482839299,0.42621121071233287,18,0.498845027266175,0.5799886621315192
0.7027140022675735,0.3289783457155348,0.920873614078501,0.134537816181915,1.0,0.09655187747437004,real,0.29911978449270854,0.6402777777777778,cn_hengduan,6394.09051960798,38.31390211618736,810.2020402993784,milp,0.0,0.9999999999999998,2.2298563222875245,4.6327923000000055,10.330461199999974,36.937372604999965,1.0,1.0,0.44845938727305,0.43853099309864396,18,0.5003711294362357,0.5852891156462584
0.7299237055933483,0.33845663226457934,0.9143773221202874,0.06711359710895169,1.0,0.26591837051782663,real,0.279939903291041,0.7101851851851851,cn_qinling,3700.6036771971612,24.62679085538923,523.3660391884429,milp,0.0,0.9999999999999998,4.470033091997473,2.4864168499999835,11.114365600000042,19.073357810000033,1.0,1.0,0.22371199036317233,0.4085587008807956,18,0.4349951837081459,0.6047548185941043
0.6805945294784556,0.33395278412864776,0.9160738005709865,0.05580433996121808,1.0,0.2246026750967305,real,0.27049824030187986,0.5620370370370371,cn_taihang,4515.416955476565,27.200720855749918,585.3906024730172,milp,0.0,0.9907407407407308,5.375925962183026,5.35272939999993,28.775876949999997,42.57097242499999,1.0,1.0,0.1860144665373936,0.4162024441738861,18,0.4578193281220179,0.5848001700680272
0.7018105158730159,0.3386326086931517,0.9173091578251424,0.08837308704272742,1.0,0.18340845507277626,real,0.278400227694948,0.6291666666666667,global_alps,5712.240996580838,34.70866116666077,735.6548212599794,milp,0.0,1.0,3.3946986581441165,4.08403770000001,13.86407730000002,28.919457060000024,1.0,1.0,0.2945769568090914,0.42184926082549423,18,0.48835103807931446,0.5890376984126984
0.6815385429784785,0.40422318070202584,0.9236992504027305,0.08591239484584906,1.0,0.31293647200190233,real,0.35675980453481243,0.5773148148148147,global_colorado_rockies,3831.5334104480953,26.019698946566386,550.3794568423159,milp,0.0,0.9714584047181467,3.4919291976237443,3.1161213999999404,10.88127529999997,60.546769654999956,1.0,1.0,0.28637464948616353,0.4521743384414118,18,0.5028078277859147,0.5886904761904762
0.6363186561463441,0.37134061787887546,0.9239485073931373,0.06721052425681213,1.0,0.3545697593642596,real,0.32552052522578034,0.4972222222222222,global_peruvian_andes,4787.105730689749,30.070362112200193,635.8038286700873,milp,0.0,0.9324628332021566,4.463586667672711,13.607415699999933,60.73787930000003,60.85192979500009,1.0,1.0,0.22403508085604046,0.453395997711022,18,0.42191498552196866,0.5577947845804988
