D4_robustness,map_consistency,mean_retention,model,perturbed_safe_rate,worst_retention
0.921221739751607,0.9110056628221902,0.9564572704081632,full,0.9250000000000002,0.8751275510204082
0.9465733807605361,0.9517698053377868,0.9748782950680271,traditional_ppo,0.9097222222222223,0.9316687925170068
0.9067420198149118,0.9028921369246273,0.9457759353741496,a2c_pointer,0.9083333333333333,0.8549192176870748
