D1_mission_effectiveness,D2_resource_efficiency,D3_safety_reliability,constraint_free_rate,distance_efficiency,domain,energy_efficiency,high_priority_coverage,map_id,mean_planning_time_s,mean_safe_distance_m,mean_safe_energy_wh,mean_safe_time_s,model,node_count,oracle_attainment,repeat_count,return_rate,safe_rate,soc_utility,task_id,time_efficiency,weighted_coverage
0.8145,0.08482119530124195,0.872211204872325,1.0,0.15027657865041325,real,0.02220499710640138,0.8800000000000001,cn_qinling,0.6416409799999983,3888.450426842019,24.400710128668976,521.307415519277,a2c_pointer,16,0.9280000000000002,5,1.0,1.0,0.25481008658545845,real_test__cn_qinling__road_00__task_00,0.09870075412849537,0.725
0.6393092105263158,0.2789646072148957,0.8729747185027343,1.0,0.09485095568561963,real,0.044970357494272806,0.6,cn_qinling,0.6081797200000025,2617.582955732984,17.246372778488734,367.19257530415024,a2c_pointer,16,0.8947368421052632,5,1.0,1.0,0.257049442597205,real_test__cn_qinling__road_00__task_01,0.5987806079262382,0.53125
0.5083928571428571,0.5727195190702494,0.8724698235581736,1.0,0.7749794925924742,real,0.035649149939153316,0.4800000000000001,cn_qinling,0.5466303600000003,3340.476578637425,17.34725642757585,378.04367923557373,a2c_pointer,16,0.8285714285714285,5,1.0,1.0,0.25556663095154836,real_test__cn_qinling__road_00__task_02,0.916243608608568,0.3625
0.42500000000000004,0.5994372374624934,0.973590334723841,1.0,0.01184876117070872,real,0.6869041482584478,0.19999999999999998,cn_qinling,1.009784059999997,4490.159229240301,27.05148159047011,580.0265423124536,a2c_pointer,20,0.6,5,1.0,1.0,0.7651781111938358,real_test__cn_qinling__road_00__task_03,0.8901464881983989,0.45
0.7807692307692308,0.307842653386357,0.9241695649455738,1.0,0.480946980310339,real,0.5127902334775369,1.0,cn_qinling,0.9805190400000001,3408.722565947959,22.38121482883779,475.5021479270246,a2c_pointer,20,0.923076923076923,5,1.0,1.0,0.4544819303737849,real_test__cn_qinling__road_00__task_04,0.020323316479085873,0.6
0.48444444444444384,0.3403941987982367,0.8825107767833571,1.0,0.057422728333731896,real,0.1964905457947987,0.3333333333333333,cn_qinling,0.724685940000002,2716.69220876055,17.218183292020946,366.14076876848173,a2c_pointer,20,0.8444444444444421,5,1.0,1.0,0.28654984297557606,real_test__cn_qinling__road_00__task_05,0.6431670642165604,0.38
0.8620918367346939,0.4420558927129894,0.8767264462600737,1.0,0.49701232758021324,real,0.05967798606413031,1.0,cn_qinling,1.6279314399999962,4768.435315959873,33.24030415198831,700.7878935018223,a2c_pointer,24,0.93,5,1.0,1.0,0.2683126023525582,real_test__cn_qinling__road_00__task_06,0.7422887892387263,0.7591836734693878
0.7415966386554622,0.5549349709814796,0.9676402201672389,1.0,0.0101443182265474,real,0.6678758940113291,1.0,cn_qinling,1.3494296799999987,4412.304390918104,26.906591763107837,576.0958447391287,a2c_pointer,24,0.8235294117647058,5,1.0,1.0,0.7196794735322276,real_test__cn_qinling__road_00__task_07,0.796605821302194,0.5714285714285714
0.4872874149659863,0.19384295799985085,0.8933324970674501,1.0,0.2873689739051343,real,0.2819159956689295,0.375,cn_qinling,1.1823140000000039,3665.4343865674005,21.62347820333124,464.5923019377309,a2c_pointer,24,0.8476190476190475,5,1.0,1.0,0.3236915241581669,real_test__cn_qinling__road_00__task_08,0.058325290098604855,0.36326530612244895
0.724,0.11145781247500415,0.8817960430839051,1.0,0.06496501257509042,real,0.12067983963554227,0.6,cn_qinling,0.860105200000001,4914.21372010483,28.738725965680363,621.748344548475,a2c_pointer,16,0.8960000000000001,5,1.0,1.0,0.28423755367511755,real_test__cn_qinling__road_01__task_00,0.1324465386469794,0.7
0.7411931818181818,0.2977396733618789,0.9467731576152331,1.0,0.06551305694809591,real,0.6338610121056002,1.0,cn_qinling,0.7931860199999974,4134.806847695885,21.87330847961929,479.1890326307797,a2c_pointer,16,0.8272727272727272,5,1.0,1.0,0.5787078394548412,real_test__cn_qinling__road_01__task_01,0.14877513721973706,0.56875
0.56875,0.5580635051087047,0.8721800881981007,1.0,0.756016621193871,real,0.03269753344598971,0.4,cn_qinling,0.5386923000000039,2685.355671628357,16.083027560794058,347.50505102446107,a2c_pointer,16,1.0,5,1.0,1.0,0.25471919610352556,real_test__cn_qinling__road_01__task_02,0.8940380327603513,0.4375
0.6697988505747126,0.2669404521861938,0.874954079345447,1.0,0.01951969632126436,real,0.04983138892460466,0.5333333333333333,cn_qinling,1.2988998799999976,4489.256808693295,28.41855756243466,609.3860117008619,a2c_pointer,20,0.8758620689655172,5,1.0,1.0,0.26293754473459663,real_test__cn_qinling__road_01__task_03,0.6115488549556652,0.635
0.7272727272727273,0.11147544400838595,0.8756185744334617,1.0,0.15657698943964948,real,0.07694379905420556,1.0,cn_qinling,0.921227639999995,3707.553706157122,20.6488214655596,449.52325203839865,a2c_pointer,20,0.909090909090909,5,1.0,1.0,0.2649412960679584,real_test__cn_qinling__road_01__task_04,0.11350216744875408,0.5
0.5055555555555555,0.25389051212248803,0.9293703042695142,1.0,0.05605538560273893,real,0.5908057072901263,0.3333333333333333,cn_qinling,0.8419578800000039,3042.0870441813545,18.40830068761281,395.6114640697873,a2c_pointer,20,0.888888888888889,5,1.0,1.0,0.4807152675611029,real_test__cn_qinling__road_01__task_05,0.0827366704256478,0.4
0.6911438223938224,0.31762574040321184,0.8736872564694921,1.0,0.17887241720796634,real,0.02778698602613037,0.675,cn_qinling,1.615973820000005,6507.316654800055,36.90138684753882,799.8889562057491,a2c_pointer,24,0.8324324324324325,5,1.0,1.0,0.25915525028997555,real_test__cn_qinling__road_01__task_06,0.6579554774801866,0.6285714285714286
0.5491921768707484,0.5774111217074608,0.9704249916571571,1.0,0.018176851168421538,real,0.7052008793074693,0.375,cn_qinling,1.4046813000000042,3626.3896415421164,23.62913000808088,504.51660635301266,a2c_pointer,24,0.8666666666666668,5,1.0,1.0,0.7406614230315286,real_test__cn_qinling__road_01__task_07,0.8151165028943528,0.47755102040816333
0.4673994597839135,0.45407224626491793,0.9833458744209939,1.0,0.6949678538730645,real,0.7938686317804435,0.375,cn_qinling,0.8837280599999986,3230.946398935731,17.80975021416969,387.278632582284,a2c_pointer,24,0.8823529411764705,5,1.0,1.0,0.8454014738353326,real_test__cn_qinling__road_01__task_08,0.006190654183741606,0.30612244897959184
0.8042500000000001,0.24585450865923092,0.8726814163198855,1.0,0.028432170066574856,real,0.02837049348140628,0.8800000000000001,cn_taihang,0.9610429400000043,4092.2361166770193,24.410364537007585,526.6948926271192,a2c_pointer,16,0.9120000000000001,5,1.0,1.0,0.256187112046783,real_test__cn_taihang__road_00__task_00,0.5720419835602375,0.7125
0.5904761904761905,0.44860726468470713,0.8726852889741131,1.0,0.4754947616834754,real,0.02746888234635194,0.6,cn_taihang,0.7460428000000092,4904.442082595293,25.281350371820643,551.7284254251314,a2c_pointer,16,0.7619047619047619,5,1.0,1.0,0.2561984809598408,real_test__cn_taihang__road_00__task_01,0.8002986636065378,0.5
0.24374999999997526,0.7554816335775498,0.9900509957656554,1.0,0.27264713297022225,real,0.8731307174974748,0.0,cn_taihang,0.4491572999999988,2175.0586741993798,10.961506008218173,241.24189041641063,a2c_pointer,16,0.5999999999999011,5,1.0,1.0,0.9048480381231062,real_test__cn_taihang__road_00__task_02,0.954310248027195,0.1875
0.8583333333333333,0.05819328551483585,0.8734563803328055,1.0,0.029835639198262376,real,0.03112390503977609,1.0,cn_taihang,1.614538220000003,5071.288184353104,30.378987700349164,655.3737086758563,a2c_pointer,20,0.9733333333333333,5,1.0,1.0,0.25847123363861396,real_test__cn_taihang__road_00__task_03,0.09960252237837157,0.7300000000000001
0.43815217391304345,0.28691887005223377,0.9358811749155502,1.0,0.05986268120603415,real,0.5938782037768668,0.5,cn_taihang,0.9423240800000002,4002.637704619665,20.9138537543305,457.25581680149264,a2c_pointer,20,0.5826086956521739,5,1.0,1.0,0.5154744169502912,real_test__cn_taihang__road_00__task_04,0.16023957107205467,0.33499999999999996
0.38474358974358946,0.5152858919679789,0.874309378363405,1.0,0.6228005679143157,real,0.0627824825054177,0.06666666666666667,cn_taihang,0.9723317800000046,3547.259895574861,18.92799991030671,414.3265994160667,a2c_pointer,20,0.8923076923076912,5,1.0,1.0,0.2610065277545216,real_test__cn_taihang__road_00__task_05,0.8440297027812594,0.29000000000000004
0.7607397959183673,0.45590659833668856,0.9407402788083244,1.0,0.034849143727166874,real,0.49105813386780833,0.95,cn_taihang,1.9715722199999959,6104.956101367525,34.96757440425837,755.6091114940583,a2c_pointer,24,0.795,5,1.0,1.0,0.5428719371200244,real_test__cn_taihang__road_00__task_06,0.6883099138779099,0.6489795918367347
0.5958503401360544,0.1072914193034806,0.8791573920291709,1.0,0.06763646233733236,real,0.0938821104107207,0.5,cn_taihang,1.417354560000001,4881.311959889146,28.737152174550026,620.6142995624745,a2c_pointer,24,0.8466666666666667,5,1.0,1.0,0.27584576478083117,real_test__cn_taihang__road_00__task_07,0.1438089126884882,0.5183673469387755
