record_type,model,training_seed,episodes_seen,mean_weighted_coverage,median,q25,q75,source_path,source_sha256
seed,full,45,772,0.51953125,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,788,0.425,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,804,0.44515306122449,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,820,0.4609375,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,836,0.4875,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,852,0.418367346938776,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,868,0.451171875,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,884,0.4453125,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,900,0.419642857142857,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,916,0.427734375,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,932,0.4875,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,948,0.496173469387755,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,964,0.4765625,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,980,0.44375,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,996,0.431122448979592,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1000,0.5,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1016,0.4546875,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1032,0.461734693877551,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1048,0.451171875,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1064,0.38125,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1080,0.45280612244898,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1096,0.45703125,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1112,0.490625,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1128,0.35969387755102,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1144,0.462890625,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1160,0.484375,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1176,0.465561224489796,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1192,0.46484375,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1208,0.45,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1224,0.409438775510204,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1240,0.46875,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1256,0.4234375,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1272,0.448979591836735,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1288,0.474609375,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1304,0.5203125,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1320,0.418367346938776,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1336,0.501953125,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1352,0.5296875,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1368,0.434948979591837,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1384,0.56640625,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1400,0.5234375,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1416,0.501275510204082,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1432,0.45703125,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1448,0.475,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1464,0.383928571428571,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1480,0.455078125,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1496,0.4859375,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1500,0.392857142857143,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1516,0.484375,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1532,0.4203125,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1548,0.404336734693878,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1564,0.42578125,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1580,0.4265625,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1596,0.394132653061224,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1612,0.5234375,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1628,0.50625,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1644,0.415816326530612,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1660,0.451171875,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1676,0.4609375,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1692,0.460459183673469,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1708,0.423828125,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1724,0.46875,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1740,0.514030612244898,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1756,0.455078125,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1772,0.4046875,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1788,0.501275510204082,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1804,0.46875,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1820,0.4859375,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1836,0.432397959183673,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1852,0.544921875,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1868,0.4390625,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1884,0.457908163265306,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1900,0.48828125,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1916,0.4453125,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1932,0.451530612244898,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1948,0.48828125,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1964,0.5203125,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1980,0.456632653061224,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,1996,0.44921875,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2000,0.4375,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2016,0.463010204081633,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2032,0.43359375,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2048,0.496875,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2064,0.471938775510204,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2080,0.458984375,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2096,0.46875,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2112,0.448979591836735,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2128,0.470703125,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2144,0.515625,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2160,0.431122448979592,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2176,0.51953125,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2192,0.41875,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2208,0.5,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2224,0.55078125,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2240,0.403125,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2256,0.456632653061224,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2272,0.439453125,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2288,0.4984375,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2304,0.464285714285714,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2320,0.4375,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2336,0.43125,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2352,0.396683673469388,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2368,0.544921875,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2384,0.4453125,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2400,0.405612244897959,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2416,0.5546875,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2432,0.49375,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2448,0.443877551020408,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2464,0.490234375,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2480,0.4625,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2496,0.455357142857143,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2500,0.4453125,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2516,0.490625,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2532,0.417091836734694,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2548,0.509765625,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2564,0.4890625,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2580,0.491071428571429,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2596,0.51953125,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2612,0.3671875,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2628,0.448979591836735,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2644,0.421875,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2660,0.4796875,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2676,0.480867346938776,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2692,0.478515625,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2708,0.4515625,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2724,0.468112244897959,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2740,0.486328125,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2756,0.4765625,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2772,0.488520408163265,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2788,0.4765625,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2804,0.4859375,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2820,0.381377551020408,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
seed,full,45,2836,0.447265625,,,,paper_runs/multimap_v3_1/formal_training/formal_full_seed45_3000ep/training_metrics.jsonl,dc0755baec0d8585c68705de2b221b962250e8a84db4d8e7fd378d8906431dec
