algorithm,map_id,safe_weighted_coverage,statistical_family
ga,synthetic_test__map_001,0.4707482993197279,synthetic_main_algorithms
ga,synthetic_test__map_002,0.4899433106575964,synthetic_main_algorithms
ga,synthetic_test__map_003,0.48274376417233555,synthetic_main_algorithms
ga,synthetic_test__map_004,0.5069047619047619,synthetic_main_algorithms
ga,synthetic_test__map_005,0.5185345804988662,synthetic_main_algorithms
ga,synthetic_test__map_006,0.4865646258503402,synthetic_main_algorithms
ga,synthetic_test__map_007,0.45112528344671193,synthetic_main_algorithms
ga,synthetic_test__map_008,0.4830753968253968,synthetic_main_algorithms
ga,synthetic_test__map_009,0.48879818594104296,synthetic_main_algorithms
ga,synthetic_test__map_010,0.4505810657596372,synthetic_main_algorithms
ga,synthetic_test__map_011,0.4792176870748299,synthetic_main_algorithms
ga,synthetic_test__map_012,0.4936933106575963,synthetic_main_algorithms
ga,synthetic_test__map_013,0.4828911564625851,synthetic_main_algorithms
ga,synthetic_test__map_014,0.42192743764172336,synthetic_main_algorithms
ga,synthetic_test__map_015,0.45753684807256234,synthetic_main_algorithms
ga,synthetic_test__map_016,0.505062358276644,synthetic_main_algorithms
ga,synthetic_test__map_017,0.5275198412698412,synthetic_main_algorithms
ga,synthetic_test__map_018,0.4937698412698413,synthetic_main_algorithms
ga,synthetic_test__map_019,0.5006434240362811,synthetic_main_algorithms
ga,synthetic_test__map_020,0.5208588435374151,synthetic_main_algorithms
ga,synthetic_test__map_021,0.47943310657596366,synthetic_main_algorithms
ga,synthetic_test__map_022,0.48992063492063487,synthetic_main_algorithms
ga,synthetic_test__map_023,0.503826530612245,synthetic_main_algorithms
sa,synthetic_test__map_000,0.5459750566893423,synthetic_main_algorithms
sa,synthetic_test__map_001,0.5301445578231293,synthetic_main_algorithms
sa,synthetic_test__map_002,0.5668679138321996,synthetic_main_algorithms
sa,synthetic_test__map_003,0.5257001133786847,synthetic_main_algorithms
sa,synthetic_test__map_004,0.550342970521542,synthetic_main_algorithms
sa,synthetic_test__map_005,0.5705442176870749,synthetic_main_algorithms
sa,synthetic_test__map_006,0.5634637188208615,synthetic_main_algorithms
sa,synthetic_test__map_007,0.527468820861678,synthetic_main_algorithms
sa,synthetic_test__map_008,0.5263832199546485,synthetic_main_algorithms
sa,synthetic_test__map_009,0.5568877551020407,synthetic_main_algorithms
sa,synthetic_test__map_010,0.5330980725623582,synthetic_main_algorithms
sa,synthetic_test__map_011,0.53656179138322,synthetic_main_algorithms
sa,synthetic_test__map_012,0.5165702947845805,synthetic_main_algorithms
sa,synthetic_test__map_013,0.5329591836734693,synthetic_main_algorithms
sa,synthetic_test__map_014,0.4970379818594105,synthetic_main_algorithms
sa,synthetic_test__map_015,0.49749433106575963,synthetic_main_algorithms
sa,synthetic_test__map_016,0.5456150793650794,synthetic_main_algorithms
sa,synthetic_test__map_017,0.5826842403628119,synthetic_main_algorithms
sa,synthetic_test__map_018,0.5576984126984127,synthetic_main_algorithms
sa,synthetic_test__map_019,0.5574121315192744,synthetic_main_algorithms
sa,synthetic_test__map_020,0.5632993197278912,synthetic_main_algorithms
sa,synthetic_test__map_021,0.5301558956916099,synthetic_main_algorithms
sa,synthetic_test__map_022,0.5590391156462585,synthetic_main_algorithms
sa,synthetic_test__map_023,0.573577097505669,synthetic_main_algorithms
milp,synthetic_test__map_000,0.5581207482993197,synthetic_main_algorithms
milp,synthetic_test__map_001,0.5463151927437642,synthetic_main_algorithms
milp,synthetic_test__map_002,0.5989937641723357,synthetic_main_algorithms
milp,synthetic_test__map_003,0.5496456916099773,synthetic_main_algorithms
milp,synthetic_test__map_004,0.5722363945578232,synthetic_main_algorithms
milp,synthetic_test__map_005,0.5840419501133787,synthetic_main_algorithms
milp,synthetic_test__map_006,0.5909863945578232,synthetic_main_algorithms
