D1,D2,D3,D4,D5,D6,D7,model,scope
0.581806777537999,0.3611711046699882,0.9262593222751299,0.921221739751607,0.5057162145652365,0.9860331344401345,0.9653911374999999,full,core_learning_training_aware
0.3028015940746522,0.36394255979143725,0.9291369411141035,0.9465733807605361,0.6345187509648341,0.9862258908767005,0.17963363750000003,traditional_ppo,core_learning_training_aware
0.5878265529474613,0.3616107587101657,0.9264327326007389,0.9067420198149118,0.5141184144192313,0.9700945293238822,0.9466420624999999,a2c_pointer,core_learning_training_aware
