D4_difference,D6_difference,D7_difference,a2c_pointer_score,bootstrap_replicate,full_minus_a2c_points,full_score
0.010323931291669641,0.015382899480628986,0.014627691666666665,73.90800536101358,164,1.6878433571907863,75.59584871820437
0.02381843517780846,0.0014453298504002454,0.025453033333333264,74.15517729986732,165,2.0921288108580853,76.2473061107254
0.005126104315856805,0.02723509248216538,0.02361832499999994,74.72306539972959,166,2.609349814902515,77.3324152146321
0.005993563292616133,0.0014453298504002454,0.025453033333333264,75.80889269324942,167,1.450130149279957,77.25902284252938
0.02493961078835849,0.015382899480628986,0.014627691666666665,74.24579550939546,168,2.275791088884702,76.52158659828017
0.01658102132075967,0.01628297385273858,0.01232566666666668,73.91385233346564,169,1.8940450550625343,75.80789738852818
0.01155283959512532,-0.005104815164654886,0.021023374999999955,75.38069653724531,170,1.0140795073423448,76.39477604458766
0.005230430480433479,0.015938605116252336,0.018749075000000004,75.92532195197934,171,1.7216207590559804,77.64694271103532
0.005431356302586621,0.00026940104162043177,0.0149082416666666,75.66309599041267,172,0.7432640829772481,76.40636007338992
0.00555174217387322,0.03275469447289314,0.014612341666666695,74.3192103867742,173,2.392186865234237,76.71139725200844
0.016465993458314676,0.02723509248216538,0.02361832499999994,74.2871641095896,174,2.9396498191561307,77.22681392874573
0.003918534392453821,0.0027141810980485515,0.02212259166666697,75.355674695555,175,1.219568325936379,76.57524302149137
0.02384116940132841,0.017850404110847262,0.02620089999999986,73.43935150096763,176,2.9282302084492784,76.36758170941691
0.002403342801360009,0.016378566400954808,0.015418633333333154,75.13579283919168,177,1.4989801644812673,76.63477300367295
0.02225485761160817,0.00045306794461619226,0.021331649999999924,75.41300950096166,178,1.7409215870770822,77.15393108803875
0.016001910016470333,-0.00329000921024436,0.02284273333333342,74.6036401978655,179,1.4119127843298713,76.01555298219537
0.012529041103553906,0.01736882522104466,0.024689816666666697,73.74468485325745,180,2.380389216375235,76.12507406963269
0.032844609951478976,0.013921125651259136,0.018440800000000035,74.07932437406419,181,2.6865542679382486,76.76587864200243
0.007429244641510402,0.0019363494682842486,0.013879825000000068,75.8893874199495,182,0.8860149630119594,76.77540238296146
0.0011421822052309905,0.016691418657215795,0.019540016666666715,74.95664097540435,183,1.7005904583006384,76.657231433705
0.030613206334118903,-0.0016847560965298491,0.015390908333333342,74.65259797004443,184,1.6638982630871624,76.31649623313159
0.01261980452316036,0.025715094118909154,0.020287883333333312,75.53019562233447,185,2.6371700256996036,78.16736564803408
0.006025590367068179,0.016716944012124313,0.020568433333333358,75.39054686400067,186,1.9135503000746041,77.30409716407527
0.0030396564923872438,-0.00039002148754763155,0.017210266666666474,75.98664026320083,187,0.7731840603664892,76.75982432356732
0.031297502732191895,0.014047462891166096,0.013836750000000175,74.6628214569611,188,2.3724648243897377,77.03528628135084
0.022880946302067495,-0.007030183665998946,0.012297941666666645,76.70061867684734,189,0.9616158075435948,77.66223448439094
0.02131660366474708,0.01736882522104466,0.024689816666666697,73.55748627005147,190,2.74321817742252,76.30070444747399
0.004184480284132652,0.025735409934287468,0.0194969416666666,73.47184203094726,191,2.233708260464695,75.70555029141195
0.01240149983732075,0.025026803249358798,0.017677583333333247,74.81065781576423,192,2.442590298481207,77.25324811424544
0.01536461361582464,0.03393665194226925,0.02103575000000013,74.21153915062122,193,3.108474340731931,77.32001349135315
0.007038996012792564,0.0019363494682842486,0.013879824999999846,75.08817384210136,194,0.9070644542805439,75.9952382963819
0.016187943316559594,0.025735409934287468,0.0194969416666666,74.84457062303824,195,2.702643565822484,77.54721418886072
0.00866274221161134,0.016691418657215795,0.019540016666666715,73.9143340313794,196,1.9848606909592235,75.89919472233862
0.007346626108854504,0.014981451018843517,0.020260158333333278,74.28019384092617,197,1.8580903386640557,76.13828417959023
0.026551652850806295,0.015967297007607795,0.021051099999999878,73.67112178736946,198,2.69929639162595,76.37041817899541
0.012793579378976738,0.0006402847104631793,0.01902962499999994,75.95973812218422,199,1.272728423335721,77.23246654551994
0.013638605564729844,0.01725861126246242,0.013116608333333502,74.54739862945638,200,1.8374026712855454,76.38480130074193
0.026134695169562572,0.01484233709145888,0.01795813333333318,74.92843993568701,201,2.4623447687660587,77.39078470445307
0.021677991377873185,-0.0006228372088508127,0.01951229166666668,75.28595901951627,202,1.6079088371946142,76.89386785671088
0.00449898918190772,0.016934398525115246,0.016209574999999865,74.9086148257154,203,1.6301727493422362,76.53878757505764
0.022022635128151613,0.0013241583381481403,0.016181850000000053,74.53169043958425,204,1.5131507929200154,76.04484123250427
0.007512097852882982,0.026607129234464844,0.021798966666666697,74.57937123762359,205,2.56328437427878,77.14265561190237
0.02726781587645344,0.016378566400954808,0.015418633333333154,74.10346564781601,206,2.3952695403511655,76.49873518816717
0.006442932519596711,0.0336426980963801,0.019216391666666555,74.18846955204023,207,2.706898888348789,76.89536844038902
0.013595112306449164,0.034134752525523004,0.022855108333333263,75.53505890680728,208,3.241438659006789,78.77649756581407
0.010031976767276518,0.01505322604683279,0.01692971666666676,74.56653545037835,209,1.8116505160697471,76.3781859664481
0.019110382188177955,0.01628297385273858,0.01232566666666668,75.84507108456665,210,1.9946161455968223,77.83968723016348
0.01722247978456315,0.016378566400954808,0.015418633333333154,74.20494940741438,211,2.0778276512310185,76.2827770586454
0.01689950701533416,-0.00039002148754763155,0.017210266666666585,74.55213620823542,212,1.3003993501517073,75.85253555838713
0.03315573615776857,0.015938605116252336,0.018749075000000004,74.3320839555105,213,2.8075802607904166,77.13966421630091
0.021298641136803687,0.025208282332551346,0.016166499999999973,74.94060224357892,214,2.6669230229661594,77.60752526654508
0.006025590367068179,0.027802823717872016,0.025437683333333405,74.74285323363856,215,2.739729721029633,77.48258295466819
0.015536123079244235,0.017850404110847262,0.02620089999999986,73.11912050597174,216,2.6028573536852235,75.72197785965696
0.02149435216929574,0.015850080547546108,0.019777491666666647,74.45772595418867,217,2.4603491550931835,76.91807510928186
0.0063067112184663765,0.0006402847104631793,0.01902962499999994,74.77501644670271,218,1.0317958198812534,75.80681226658396
0.022022635128151613,0.025296161561266572,0.018776800000000038,73.45096582476832,219,2.864626432630402,76.31559225739872
0.0047339721272424695,0.006635007584756103,0.013159683333333394,75.83987264119843,220,1.0074734849486902,76.84734612614712
0.017477467971588667,0.015997589713702354,0.022562183333333485,73.45691752543411,221,2.4005857311196905,75.8575032565538
0.01303645288822386,0.0044128390644343485,0.016490125000000022,74.5000964899329,222,1.418903726316458,75.91900021624936
0.014988302700929435,0.013754899766936779,0.01613877499999994,75.2136908638743,223,1.878015758587523,77.09170662246183
0.002842917702555958,0.025652423251375067,0.017194916666666504,73.65955605006245,224,2.0961700308118196,75.75572608087427
0.004371499089872111,0.0260509884224287,0.022107241666666666,74.76582871073583,225,2.3731746153490434,77.13900332608488
0.012715708317307395,-0.003606226685685554,0.020540708333333324,75.3500002355295,226,1.122022870015357,76.47202310554486
0.014649745899331656,-0.004599030588156694,0.01411730000000011,74.72574827270617,227,0.8632551912553623,75.58900346396153
0.006342037847983595,0.014981451018843517,0.020260158333333278,74.51681658704751,228,1.8586961869952177,76.37551277404273
0.00240334280136012,0.0260509884224287,0.022107241666666666,74.59252619876379,229,2.3499018182605766,76.94242801702437
0.004069691601029768,0.025208282332551346,0.016166499999999973,73.87588145898465,230,2.0492426925848406,75.92512415156949
0.004808195879369537,0.016691418657215795,0.019540016666666715,75.39268366443741,231,1.818207473732926,77.21089113817034
0.016921771245153927,0.017057246620279742,0.01723799166666662,74.22971727773398,232,2.1628243612426417,76.39254163897662
0.015334077370930288,0.03192646630874563,0.01770530833333339,74.87705777921686,233,2.9129235449663042,77.78998132418316
0.00795777188818425,0.0019363494682842486,0.013879825000000068,75.9027581719597,234,0.9161085746904263,76.81886674665013
0.013537726264582828,-0.0035593680529782956,0.01823868333333345,75.20734251113481,235,1.075479395411108,76.28282190654592
0.031695281691698995,0.025701935737911463,0.017985858333333216,72.71246639371873,236,3.1911582488938564,75.90362464261258
0.013980518080653703,0.00045306794461619226,0.021331649999999924,75.87787420786664,237,1.3876821752814692,77.26555638314811
0.01328463336149166,0.01778123715238944,0.013907549999999658,74.97065420160367,238,1.929010674549744,76.89966487615341
0.006030231975244327,0.024745896318654648,0.015446358333333188,74.05999571600368,239,2.0702570034166996,76.13025271942038
0.0048369983026528285,-0.0010487498563545028,0.013088883333333468,76.01960840042135,240,0.6349490796292372,76.65455748005058
0.01328463336149166,0.015997589713702354,0.022562183333333374,75.0378071124326,241,2.2818758489701167,77.31968296140272
0.004116087386411338,0.01778123715238944,0.013907549999999658,74.79842611854328,242,1.565022160350182,76.36344827889346
0.007586890083132181,-0.005157638025060418,0.016419324999999985,75.63198158548936,243,0.6724048247495489,76.3043864102389
0.0315381553529086,0.03186392099956459,0.015403283333333295,73.35158130921874,244,3.3402193891910343,76.69180069840978
0.0009920482594194535,0.01484233709145888,0.01795813333333318,75.1212414314746,245,1.517141772038329,76.63838320351293
0.0012567350738977856,0.025701935737911463,0.017985858333333216,74.02872686972752,246,2.1044478837902147,76.13317475351774
0.02429384438544202,0.015938605116252336,0.018749075000000004,74.71385349178536,247,2.500225949128634,77.21407944091399
0.001968443965635891,0.017057246620279742,0.01723799166666673,75.5699672326237,248,1.6183238951949477,77.18829112781864
0.017365369167526068,0.016730542497165213,0.022870458333333232,74.10898397321279,249,2.4816987617407875,76.59068273495357
0.025398181732936842,0.015997589713702354,0.022562183333333374,74.65412328377035,250,2.752565055631436,77.40668833940178
